id,dim1,dim2,dim3,cid
3096,126,146,164,0
3097,111,132,158,0
3098,100,119,148,0
3100,177,182,194,0
3101,205,203,203,0
3102,168,167,185,0
3103,73,75,85,0
3134,81,74,67,0
3135,106,95,89,0
3136,132,123,117,0
3137,107,118,114,0
3138,106,113,109,0
3139,135,136,129,0
3140,157,152,144,0
3141,109,98,89,0
3142,91,76,68,0
3143,97,78,70,0
3144,99,83,74,0
3145,102,88,78,0
3146,106,92,82,0
3147,106,95,84,0
3148,110,92,88,0
3149,110,91,87,0
3150,110,94,88,0
3151,110,97,88,0
3152,108,98,85,0
3153,156,147,132,0
3154,147,141,124,0
3155,112,106,90,0
3156,100,96,83,0
3157,80,76,68,0
3158,105,102,97,0
3159,88,85,81,0
3213,93,85,82,0
3214,139,131,128,0
3219,134,147,162,0
3220,212,215,223,0
3221,221,221,221,0
3222,235,240,240,0
3223,153,169,171,0
3224,114,140,158,0
3225,87,114,142,0
3226,113,136,165,0
3227,77,93,117,0
3228,202,206,217,0
3229,242,239,238,0
3230,198,201,220,0
3231,85,88,100,0
3262,82,75,68,0
3263,118,108,102,0
3264,113,104,98,0
3265,113,124,120,0
3266,109,116,112,0
3267,157,158,152,0
3268,143,136,129,0
3269,107,94,86,0
3270,99,81,74,0
3271,99,79,72,0
3272,98,80,73,0
3273,102,87,78,0
3274,110,100,90,0
3275,118,112,100,0
3276,131,115,113,0
3277,124,106,106,0
3278,117,100,95,0
3279,108,94,86,0
3280,110,98,86,0
3281,112,100,85,0
3282,170,162,143,0
3283,143,135,118,0
3284,118,114,101,0
3285,93,91,83,0
3286,115,117,112,0
3287,78,80,77,0
3288,91,81,77,0
3338,87,83,80,0
3339,107,103,98,0
3341,112,103,99,0
3342,153,144,142,0
3343,89,79,80,0
3347,177,191,206,0
3348,232,236,244,0
3349,239,239,240,0
3350,179,185,185,0
3351,192,209,210,0
3352,168,195,209,0
3353,131,160,182,0
3354,100,123,150,0
3355,166,181,204,0
3356,225,228,239,0
3357,236,230,229,0
3358,163,166,185,0
3359,71,74,87,0
3390,83,75,69,0
3391,122,111,105,0
3392,104,94,88,0
3393,108,116,112,0
3394,107,110,106,0
3395,165,162,157,0
3396,119,111,105,0
3397,99,86,79,0
3398,101,83,76,0
3399,100,79,73,0
3400,110,93,86,0
3401,135,122,116,0
3402,156,148,141,0
3403,157,152,145,0
3404,166,153,154,0
3405,151,136,137,0
3406,137,123,121,0
3407,125,113,104,0
3408,115,103,91,0
3409,109,97,82,0
3410,140,129,112,0
3411,153,145,128,0
3412,98,94,81,0
3414,67,70,65,0
3415,74,79,74,0
3467,117,115,111,0
3468,90,87,81,0
3469,151,146,140,0
3470,145,139,135,0
3471,108,100,99,0
3472,126,117,119,0
3473,112,101,107,0
3474,65,66,75,0
3475,175,188,201,0
3476,233,236,245,0
3477,201,201,204,0
3478,160,165,166,0
3479,209,225,225,0
3480,216,240,247,0
3481,175,199,214,0
3482,97,117,140,0
3483,206,219,239,0
3484,236,238,247,0
3485,219,214,212,0
3486,140,141,157,0
3492,130,133,139,0
3493,70,72,83,0
3518,93,85,79,0
3519,131,120,114,0
3520,145,134,128,0
3521,128,128,124,0
3522,113,110,106,0
3523,159,153,148,0
3524,111,102,97,0
3525,102,89,83,0
3526,98,83,76,0
3527,99,83,76,0
3528,158,145,138,0
3529,150,140,135,0
3530,118,113,109,0
3531,123,119,116,0
3532,117,108,112,0
3533,104,93,96,0
3534,132,122,121,0
3535,161,151,144,0
3536,131,121,109,0
3537,113,101,87,0
3538,112,104,87,0
3539,145,138,123,0
3540,121,116,104,0
3541,72,70,61,0
3542,78,79,73,0
3543,92,94,89,0
3594,95,97,96,0
3595,68,68,67,0
3597,88,85,81,0
3598,126,122,120,0
3599,135,130,130,0
3600,90,85,86,0
3601,97,89,92,0
3602,102,103,110,0
3603,152,162,172,0
3604,168,170,176,0
3605,147,147,150,0
3606,164,168,169,0
3607,216,228,229,0
3608,210,228,235,0
3609,83,101,115,0
3610,139,157,174,0
3611,225,237,253,0
3612,233,235,244,0
3613,205,201,201,0
3614,81,83,98,0
3619,138,143,135,0
3620,211,215,216,0
3621,135,139,145,0
3622,63,68,78,0
3646,81,73,67,0
3647,115,105,98,0
3648,139,128,122,0
3649,119,116,113,0
3650,147,143,140,0
3651,147,140,136,0
3652,98,90,85,0
3653,99,88,82,0
3654,86,73,66,0
3655,162,149,140,0
3656,160,148,143,0
3657,121,111,108,0
3658,105,97,95,0
3659,96,91,90,0
3660,108,100,102,0
3661,117,108,110,0
3662,104,95,93,0
3663,125,116,110,0
3664,153,144,135,0
3665,128,118,106,0
3666,100,93,78,0
3667,129,123,108,0
3668,166,161,149,0
3669,102,99,90,0
3670,104,102,96,0
3671,91,91,85,0
3672,73,71,68,0
3721,131,139,140,0
3723,128,133,136,0
3729,85,82,83,0
3730,81,82,87,0
3732,86,89,90,0
3733,153,153,151,0
3734,155,158,158,0
3735,167,174,177,0
3736,96,105,113,0
3738,172,184,197,0
3739,228,237,248,0
3740,228,231,235,0
3741,149,147,148,0
3747,204,208,191,0
3748,188,193,186,0
3749,142,147,148,0
3750,62,70,80,0
3751,64,75,89,0
3754,72,79,90,0
3774,74,66,60,0
3775,111,101,94,0
3776,139,127,121,0
3777,129,122,119,0
3778,168,161,159,0
3779,121,112,109,0
3780,101,92,87,0
3781,99,89,83,0
3782,109,99,92,0
3783,174,165,156,0
3784,119,110,104,0
3785,108,100,96,0
3786,111,103,101,0
3787,113,105,106,0
3788,121,116,116,0
3789,139,134,133,0
3790,120,114,111,0
3791,110,104,99,0
3792,148,141,134,0
3793,146,139,130,0
3794,123,116,103,0
3795,106,100,88,0
3796,148,141,130,0
3797,127,123,113,0
3798,82,79,70,0
3799,106,102,94,0
3800,90,89,85,0
3801,95,91,88,0
3848,81,95,95,0
3849,122,134,135,0
3850,70,80,85,0
3851,123,131,138,0
3852,75,83,90,0
3857,111,111,109,0
3858,131,132,133,0
3859,137,139,142,0
3860,135,137,134,0
3861,114,116,112,0
3862,115,117,116,0
3863,135,137,141,0
3864,85,85,95,0
3865,62,63,73,0
3866,147,153,161,0
3867,231,239,243,0
3868,188,192,195,0
3869,96,96,98,0
3874,116,122,97,0
3875,216,222,197,0
3876,166,171,157,0
3877,146,154,151,0
3879,78,93,111,0
3881,61,77,98,0
3882,160,170,182,0
3883,163,175,187,0
3884,54,67,78,0
3902,88,81,74,0
3903,129,119,112,0
3904,141,129,123,0
3905,152,140,140,0
3906,161,151,150,0
3907,98,88,86,0
3908,108,99,94,0
3909,88,79,72,0
3910,141,135,127,0
3911,147,143,134,0
3912,106,99,93,0
3913,131,123,121,0
3914,118,109,110,0
3915,128,119,121,0
3916,127,124,122,0
3917,130,129,125,0
3918,146,144,140,0
3919,147,144,139,0
3920,131,127,122,0
3921,157,152,146,0
3922,113,109,98,0
3923,112,106,96,0
3924,110,103,93,0
3925,153,147,136,0
3926,135,129,119,0
3927,105,96,87,0
3928,102,101,99,0
3929,124,123,121,0
3976,121,138,137,0
3977,154,169,172,0
3978,147,160,166,0
3979,92,104,112,0
3980,66,76,85,0
3984,76,80,80,0
3985,195,198,195,0
3986,149,151,149,0
3987,135,134,133,0
3988,121,123,117,0
3989,130,132,126,0
3990,137,138,137,0
3991,110,109,114,0
3992,116,109,118,0
3993,131,128,135,0
3994,159,162,165,0
3995,169,176,177,0
3996,102,107,108,0
4002,168,173,143,0
4003,208,213,183,0
4004,144,149,131,0
4005,196,205,198,0
4006,155,167,177,0
4007,61,78,100,0
4009,103,123,148,0
4010,101,114,128,0
4011,185,199,212,0
4012,102,118,129,0
4013,64,81,91,0
4014,54,71,79,0
4030,95,88,81,0
4031,126,115,109,0
4032,111,98,93,0
4033,154,140,140,0
4034,127,114,114,0
4035,101,91,88,0
4036,102,94,88,0
4037,109,102,94,0
4038,165,160,151,0
4039,109,106,97,0
4040,113,109,103,0
4041,146,139,137,0
4042,119,110,111,0
4043,130,119,123,0
4044,131,129,126,0
4045,118,118,113,0
4046,137,136,132,0
4047,128,127,122,0
4048,119,116,111,0
4049,111,107,103,0
4050,159,155,146,0
4051,120,116,107,0
4052,108,101,91,0
4053,131,122,113,0
4054,171,162,152,0
4055,142,132,122,0
4056,88,88,86,0
4057,107,106,104,0
4058,82,78,77,0
4104,173,179,178,0
4105,206,211,213,0
4106,184,190,195,0
4107,91,97,105,0
4112,125,134,132,0
4113,189,198,193,0
4114,179,187,188,0
4115,128,137,148,0
4116,74,87,95,0
4117,65,82,91,0
4118,102,115,130,0
4119,65,75,96,0
4120,111,113,135,0
4121,136,137,151,0
4122,131,132,134,0
4123,121,123,117,0
4124,148,152,149,0
4125,100,105,107,0
4130,188,191,162,0
4131,159,166,132,0
4132,114,123,102,0
4133,215,227,212,0
4134,130,141,139,0
4136,108,109,130,0
4137,118,121,141,0
4138,103,118,125,0
4139,144,158,166,0
4140,160,176,183,0
4141,155,171,177,0
4142,127,143,150,0
4158,106,99,90,0
4159,117,109,99,0
4160,114,104,93,0
4161,161,152,139,0
4162,99,90,79,0
4163,97,90,81,0
4164,106,101,93,0
4165,118,113,106,0
4166,160,157,151,0
4167,109,106,100,0
4168,107,106,100,0
4169,128,126,121,0
4170,101,99,95,0
4171,88,86,83,0
4172,98,89,88,0
4173,110,100,100,0
4174,125,118,118,0
4175,149,144,143,0
4176,127,125,123,0
4177,85,85,82,0
4178,142,137,131,0
4179,136,131,122,0
4180,113,105,96,0
4181,117,107,98,0
4182,166,154,143,0
4183,140,127,117,0
4184,78,75,77,0
4185,84,81,83,0
4186,96,92,94,0
4232,182,183,182,0
4233,206,207,209,0
4234,114,116,121,0
4235,84,87,95,0
4239,65,73,75,0
4240,171,181,178,0
4241,160,171,165,0
4242,178,188,189,0
4243,111,124,137,0
4244,116,134,148,0
4245,94,115,131,0
4246,92,110,132,0
4247,53,67,93,0
4249,91,93,109,0
4250,153,152,155,0
4251,146,145,140,0
4252,111,114,110,0
4253,129,136,138,0
4254,143,145,144,0
4258,131,133,112,0
4259,86,92,68,0
4260,72,83,64,0
4261,107,119,104,0
4264,208,202,217,0
4265,193,187,203,0
4266,173,185,191,0
4267,138,150,156,0
4268,198,210,216,0
4269,215,228,233,0
4270,95,108,113,0
4272,121,129,132,0
4273,134,142,145,0
4274,80,89,89,0
4286,101,94,84,0
4287,101,95,83,0
4288,150,142,129,0
4289,135,128,109,0
4290,98,92,76,0
4291,100,94,81,0
4292,112,108,99,0
4293,163,160,153,0
4294,131,128,123,0
4295,110,107,102,0
4296,94,93,88,0
4297,122,121,116,0
4298,104,105,99,0
4302,117,107,108,0
4303,114,110,109,0
4304,112,112,110,0
4305,99,100,97,0
4306,133,128,122,0
4307,154,149,142,0
4308,120,112,103,0
4309,112,101,92,0
4310,134,121,110,0
4311,150,136,125,0
4312,101,96,97,0
4313,84,80,81,0
4314,90,85,86,0
4360,89,90,86,0
4361,84,86,86,0
4362,75,77,81,0
4367,132,139,140,0
4368,173,182,178,0
4369,175,186,177,0
4370,161,172,170,0
4371,137,148,159,0
4372,197,213,227,0
4373,198,217,234,0
4374,143,160,181,0
4377,158,160,172,0
4378,167,166,169,0
4379,127,126,123,0
4380,115,116,114,0
4381,122,127,129,0
4382,120,126,118,0
4383,112,113,106,0
4384,129,125,121,0
4385,111,107,101,0
4386,95,97,90,0
4387,123,129,121,0
4391,98,105,107,0
4392,219,218,226,0
4393,232,231,238,0
4394,181,191,195,0
4395,153,163,167,0
4396,207,217,222,0
4397,175,185,190,0
4400,167,175,178,0
4401,177,185,188,0
4402,139,147,150,0
4413,96,90,82,0
4414,105,97,87,0
4415,123,115,104,0
4416,167,159,146,0
4417,117,110,93,0
4418,102,96,81,0
4419,96,91,79,0
4420,111,107,98,0
4421,176,173,167,0
4422,116,113,108,0
4423,105,102,97,0
4424,118,117,112,0
4425,105,104,99,0
4427,84,85,79,0
4428,114,106,105,0
4429,103,94,94,0
4431,122,118,116,0
4432,121,120,117,0
4433,124,125,121,0
4434,141,138,132,0
4435,155,150,143,0
4436,137,129,121,0
4437,118,108,99,0
4438,115,102,92,0
4439,168,155,143,0
4440,123,117,116,0
4441,83,77,76,0
4442,90,84,83,0
4443,74,68,67,0
4490,71,73,76,0
4494,83,88,92,0
4495,146,152,152,0
4496,115,123,118,0
4497,172,182,173,0
4498,113,122,118,0
4499,170,180,186,0
4500,219,234,246,0
4501,205,222,240,0
4502,124,139,160,0
4504,140,145,157,0
4505,243,244,247,0
4506,174,171,174,0
4507,87,83,84,0
4510,134,141,131,0
4511,117,120,114,0
4512,130,128,128,0
4513,113,110,113,0
4514,141,142,148,0
4515,149,153,161,0
4516,86,98,97,0
4519,113,124,123,0
4520,221,223,223,0
4521,215,215,217,0
4522,161,167,171,0
4523,206,212,216,0
4524,223,229,233,0
4525,100,105,109,0
4527,119,126,130,0
4528,199,207,210,0
4529,174,181,187,0
4530,97,105,110,0
4541,81,73,65,0
4542,89,81,71,0
4543,153,143,133,0
4544,152,142,130,0
4545,108,101,85,0
4546,102,96,82,0
4547,103,97,86,0
4548,157,154,146,0
4549,143,140,135,0
4550,112,109,105,0
4551,124,121,116,0
4552,114,113,108,0
4553,84,83,78,0
4554,76,77,71,0
4555,124,125,119,0
4556,140,136,132,0
4557,127,122,120,0
4558,77,72,69,0
4559,98,96,92,0
4560,137,136,132,0
4561,135,134,130,0
4562,138,135,130,0
4563,123,119,113,0
4564,155,148,140,0
4565,116,107,100,0
4566,110,98,89,0
4567,103,90,80,0
4568,144,137,134,0
4569,89,81,78,0
4570,83,75,72,0
4571,77,70,67,0
4572,75,67,64,0
4622,170,174,177,0
4623,148,154,153,0
4624,124,130,124,0
4625,143,153,144,0
4626,111,119,113,0
4627,195,203,206,0
4628,212,224,237,0
4629,191,206,226,0
4631,65,76,90,0
4632,211,216,222,0
4633,219,220,224,0
4634,144,140,144,0
4640,92,92,96,0
4641,161,160,169,0
4642,131,133,145,0
4643,123,129,142,0
4644,125,138,145,0
4645,102,120,123,0
4646,65,83,82,0
4647,110,124,118,0
4648,189,195,188,0
4649,137,139,135,0
4650,158,161,164,0
4651,226,229,233,0
4652,203,206,209,0
4653,64,68,71,0
4655,160,166,169,0
4656,219,227,231,0
4657,177,184,190,0
4658,66,73,81,0
4668,77,69,64,0
4669,112,103,96,0
4670,114,105,95,0
4671,161,151,141,0
4672,117,108,95,0
4673,109,102,87,0
4674,108,102,90,0
4675,110,104,95,0
4676,168,164,158,0
4677,136,132,129,0
4678,139,135,132,0
4679,138,135,130,0
4680,111,110,105,0
4681,85,84,79,0
4682,91,92,86,0
4683,119,120,114,0
4684,127,127,122,0
4685,131,130,126,0
4686,99,99,94,0
4688,87,86,82,0
4689,116,115,111,0
4690,132,131,126,0
4691,100,97,92,0
4692,150,145,139,0
4693,142,134,126,0
4694,127,117,108,0
4695,89,77,68,0
4696,163,154,147,0
4697,116,107,99,0
4749,65,66,71,0
4750,184,188,191,0
4751,169,174,173,0
4752,173,180,174,0
4753,108,115,107,0
4754,151,158,150,0
4755,180,187,188,0
4756,194,204,216,0
4757,114,127,148,0
4759,145,154,165,0
4760,199,205,206,0
4761,192,193,194,0
4762,109,105,110,0
4767,112,118,122,0
4768,101,101,110,0
4769,112,111,123,0
4770,132,135,149,0
4771,144,152,165,0
4772,122,137,148,0
4773,116,134,141,0
4774,102,122,120,0
4775,144,160,152,0
4776,121,130,118,0
4777,122,124,116,0
4778,134,133,138,0
4779,190,190,195,0
4780,118,117,122,0
4783,199,203,207,0
4784,217,224,230,0
4785,120,127,134,0
4796,94,84,81,0
4797,107,98,91,0
4798,117,107,98,0
4799,158,148,138,0
4800,98,87,75,0
4801,107,99,85,0
4802,95,88,76,0
4803,151,145,136,0
4804,149,145,140,0
4805,108,104,101,0
4806,123,120,117,0
4807,127,124,119,0
4810,105,106,100,0
4811,126,127,121,0
4812,119,121,114,0
4813,139,141,135,0
4814,131,132,126,0
4815,81,80,75,0
4817,103,101,96,0
4818,138,137,132,0
4819,114,112,107,0
4820,114,109,104,0
4821,161,153,145,0
4822,124,114,105,0
4823,124,114,105,0
4824,135,126,117,0
4825,129,120,111,0
4827,79,70,61,0
4877,72,76,75,0
4878,200,204,203,0
4879,224,228,227,0
4880,123,127,126,0
4882,114,118,114,0
4883,192,196,195,0
4884,176,183,195,0
4887,205,212,218,0
4888,226,227,228,0
4889,158,155,157,0
4890,182,177,180,0
4895,216,222,234,0
4896,191,191,203,0
4897,119,120,132,0
4898,184,191,201,0
4899,185,195,204,0
4900,54,70,75,0
4901,100,120,122,0
4902,138,158,159,0
4903,93,108,108,0
4904,126,131,134,0
4905,152,153,156,0
4906,129,129,131,0
4907,91,91,93,0
4910,78,78,78,0
4911,203,205,206,0
4912,149,153,154,0
4913,83,86,91,0
4924,81,72,65,0
4926,152,141,135,0
4927,120,109,103,0
4928,107,95,88,0
4929,109,101,90,0
4930,108,99,90,0
4931,162,156,149,0
4932,121,116,111,0
4933,132,128,125,0
4934,106,103,100,0
4935,133,132,128,0
4937,73,72,67,0
4938,119,119,111,0
4939,141,141,133,0
4940,141,144,140,0
4941,136,141,137,0
4942,119,121,116,0
4943,76,77,71,0
4945,116,113,108,0
4946,135,127,125,0
4947,142,136,133,0
4948,121,116,113,0
4949,155,150,144,0
4950,142,139,131,0
