id,dim1,dim2,dim3,cid
1494,30,28,18,1
1495,27,25,16,1
1496,25,27,16,1
1497,22,24,15,1
1498,23,24,16,1
1499,25,26,21,1
1500,24,25,20,1
1501,21,23,17,1
1502,21,22,16,1
1503,20,21,16,1
1504,20,21,16,1
1505,19,19,17,1
1506,18,18,16,1
1507,19,18,16,1
1508,20,19,17,1
1509,21,20,18,1
1510,22,21,19,1
1511,21,20,18,1
1512,19,18,16,1
1513,20,19,17,1
1514,20,19,17,1
1515,20,19,17,1
1516,20,19,17,1
1517,20,19,17,1
1518,20,19,17,1
1519,18,17,13,1
1520,17,16,12,1
1521,17,16,12,1
1522,16,15,11,1
1523,15,14,10,1
1524,15,14,10,1
1525,18,17,13,1
1526,17,16,12,1
1527,16,15,11,1
1528,15,14,10,1
1529,14,13,9,1
1530,14,14,9,1
1531,14,15,9,1
1532,15,16,10,1
1533,16,17,11,1
1534,16,17,11,1
1535,17,18,12,1
1536,16,17,11,1
1537,19,19,17,1
1538,18,18,16,1
1539,19,19,17,1
1540,22,22,20,1
1541,26,26,24,1
1542,28,28,26,1
1543,20,22,19,1
1544,22,24,21,1
1545,23,25,22,1
1546,23,25,22,1
1547,21,23,20,1
1548,20,22,19,1
1549,21,23,22,1
1550,19,21,20,1
1551,18,20,19,1
1552,19,21,20,1
1553,22,24,23,1
1554,24,26,23,1
1555,24,26,21,1
1556,24,26,21,1
1557,23,25,20,1
1558,22,24,19,1
1559,21,23,18,1
1560,25,27,22,1
1561,26,28,23,1
1562,23,25,20,1
1563,21,23,18,1
1564,21,23,18,1
1565,23,25,20,1
1566,21,23,20,1
1567,22,24,21,1
1568,24,26,23,1
1569,24,26,23,1
1570,22,24,21,1
1571,21,23,20,1
1572,22,24,21,1
1573,23,25,22,1
1574,23,25,22,1
1575,23,25,22,1
1576,23,25,22,1
1577,21,23,20,1
1578,20,22,19,1
1579,20,22,19,1
1580,21,23,20,1
1581,21,23,20,1
1582,21,23,20,1
1583,22,24,21,1
1584,22,24,21,1
1585,22,24,21,1
1586,22,24,21,1
1587,22,24,21,1
1588,22,24,21,1
1589,30,32,29,1
1590,23,25,19,1
1591,28,28,21,1
1592,32,30,18,1
1593,55,50,37,1
1594,50,44,28,1
1616,63,56,48,1
1617,36,28,20,1
1618,30,23,17,1
1619,31,24,18,1
1620,36,29,23,1
1621,33,28,22,1
1622,28,23,17,1
1623,24,19,13,1
1624,24,26,15,1
1625,22,23,15,1
1626,23,24,17,1
1627,26,27,21,1
1628,24,25,20,1
1629,22,23,18,1
1630,22,23,17,1
1631,21,22,17,1
1632,21,22,17,1
1633,19,19,17,1
1634,18,18,16,1
1635,19,18,16,1
1636,20,19,17,1
1637,21,20,18,1
1638,22,21,19,1
1639,21,20,18,1
1640,19,18,16,1
1641,20,19,17,1
1642,20,19,17,1
1643,20,19,17,1
1644,20,19,17,1
1645,20,19,17,1
1646,20,19,17,1
1647,18,17,13,1
1648,17,16,12,1
1649,17,16,12,1
1650,16,15,11,1
1651,15,14,10,1
1652,16,15,11,1
1653,18,17,13,1
1654,17,16,12,1
1655,16,15,11,1
1656,14,13,9,1
1657,13,12,8,1
1658,13,13,8,1
1659,14,15,9,1
1660,15,16,10,1
1661,16,17,11,1
1662,16,17,11,1
1663,17,18,12,1
1664,16,17,11,1
1665,24,24,22,1
1666,21,21,19,1
1667,20,20,18,1
1668,21,21,19,1
1669,23,23,21,1
1670,23,23,21,1
1671,19,21,18,1
1672,20,22,19,1
1673,22,24,21,1
1674,22,24,21,1
1675,21,23,20,1
1676,21,23,21,1
1677,22,26,27,1
1678,19,23,24,1
1679,17,21,22,1
1680,18,22,23,1
1681,21,25,26,1
1682,22,25,24,1
1683,23,26,20,1
1684,25,27,21,1
1685,25,27,22,1
1686,24,27,21,1
1687,23,25,19,1
1688,26,28,22,1
1689,26,29,23,1
1690,25,27,21,1
1691,23,26,20,1
1692,22,24,18,1
1693,21,24,18,1
1694,21,23,20,1
1695,22,24,21,1
1696,24,26,23,1
1697,24,26,23,1
1698,22,24,21,1
1699,21,23,20,1
1700,21,23,20,1
1701,23,25,22,1
1702,25,27,24,1
1703,24,26,23,1
1704,22,24,21,1
1705,21,23,20,1
1706,22,24,21,1
1707,22,24,21,1
1708,22,24,21,1
1709,22,24,21,1
1710,23,25,22,1
1711,22,24,21,1
1712,22,24,21,1
1713,22,24,21,1
1714,22,24,21,1
1715,22,24,21,1
1716,22,24,21,1
1717,27,29,26,1
1718,21,23,18,1
1719,30,30,23,1
1720,23,20,11,1
1721,48,43,30,1
1722,45,39,25,1
1723,50,41,33,1
1745,48,41,32,1
1746,30,25,20,1
1747,32,26,21,1
1748,36,29,23,1
1749,34,26,21,1
1750,39,31,26,1
1751,27,18,14,1
1752,26,26,16,1
1753,22,22,14,1
1754,22,22,15,1
1755,26,25,20,1
1756,27,26,22,1
1757,25,24,20,1
1758,23,24,18,1
1759,22,23,18,1
1760,21,22,17,1
1761,19,19,17,1
1762,18,18,16,1
1763,18,18,16,1
1764,20,19,17,1
1765,21,20,18,1
1766,22,21,19,1
1767,21,20,18,1
1768,19,18,16,1
1769,20,19,17,1
1770,20,19,17,1
1771,20,19,17,1
1772,20,19,17,1
1773,20,19,17,1
1774,20,19,17,1
1775,18,17,13,1
1776,17,16,12,1
1777,17,16,12,1
1778,16,15,11,1
1779,15,14,10,1
1780,15,14,10,1
1781,16,15,11,1
1782,16,15,11,1
1783,16,15,11,1
1784,16,15,11,1
1785,15,14,10,1
1786,15,14,10,1
1787,14,15,9,1
1788,15,16,10,1
1789,16,17,11,1
1790,16,17,11,1
1791,17,18,12,1
1792,17,18,12,1
1793,15,15,13,1
1794,21,21,19,1
1795,23,23,21,1
1796,19,19,17,1
1797,22,22,20,1
1798,32,32,30,1
1799,21,23,20,1
1800,23,25,22,1
1801,24,26,23,1
1802,25,27,24,1
1803,24,26,23,1
1804,24,26,24,1
1805,28,32,34,1
1806,24,28,31,1
1807,22,26,28,1
1808,22,26,28,1
1809,24,28,30,1
1810,23,26,25,1
1811,22,25,18,1
1812,25,28,21,1
1813,27,30,23,1
1814,27,30,23,1
1815,25,28,21,1
1816,21,24,17,1
1817,20,23,16,1
1818,22,25,18,1
1819,23,26,19,1
1820,22,25,18,1
1821,20,23,16,1
1822,21,23,20,1
1823,22,24,21,1
1824,24,26,23,1
1825,24,26,23,1
1826,22,24,21,1
1827,21,23,20,1
1828,21,23,20,1
1829,23,25,22,1
1830,25,27,24,1
1831,24,26,23,1
1832,22,24,21,1
1833,21,23,20,1
1834,23,25,22,1
1835,23,25,22,1
1836,23,25,22,1
1837,24,26,23,1
1838,24,26,23,1
1839,22,24,21,1
1840,21,23,20,1
1841,21,23,20,1
1842,21,23,20,1
1843,21,23,20,1
1844,21,23,20,1
1845,15,17,14,1
1846,25,26,23,1
1847,21,21,15,1
1848,20,17,8,1
1849,33,28,17,1
1850,41,35,21,1
1851,46,37,28,1
1874,30,25,21,1
1875,29,24,20,1
1876,25,18,15,1
1877,25,15,13,1
1878,43,32,30,1
1879,26,15,13,1
1880,27,27,17,1
1881,22,22,13,1
1882,20,20,13,1
1883,25,24,19,1
1884,27,26,22,1
1885,26,26,21,1
1886,24,25,19,1
1887,23,24,19,1
1888,21,22,17,1
1889,19,19,17,1
1890,18,18,16,1
1891,18,18,16,1
1892,20,19,17,1
1893,21,20,18,1
1894,22,21,19,1
1895,21,20,18,1
1896,19,18,16,1
1897,20,19,17,1
1898,20,19,17,1
1899,20,19,17,1
1900,20,19,17,1
1901,20,19,17,1
1902,20,19,17,1
1903,18,17,13,1
1904,17,16,12,1
1905,17,16,12,1
1906,16,15,11,1
1907,15,14,10,1
1908,15,14,10,1
1909,14,13,9,1
1910,15,14,10,1
1911,15,14,10,1
1912,16,15,11,1
1913,17,16,12,1
1914,16,16,11,1
1915,14,15,9,1
1916,15,16,10,1
1917,16,17,11,1
1918,16,17,11,1
1919,17,18,12,1
1920,17,18,12,1
1921,25,25,23,1
1922,25,25,23,1
1923,26,26,24,1
1924,24,24,22,1
1925,20,20,18,1
1926,17,17,15,1
1927,21,21,21,1
1928,21,21,22,1
1929,24,25,27,1
1930,26,28,30,1
1931,26,30,33,1
1932,32,37,40,1
1933,33,38,41,1
1934,34,42,45,1
1935,49,57,60,1
1936,18,26,31,1
1937,29,38,43,1
1938,24,30,32,1
1939,25,27,24,1
1940,16,18,15,1
1941,22,24,21,1
1942,25,27,24,1
1943,26,28,25,1
1944,23,25,22,1
1945,23,25,22,1
1946,23,25,22,1
1947,22,24,21,1
1948,22,24,21,1
1949,22,24,21,1
1950,23,25,22,1
1951,21,23,20,1
1952,23,25,22,1
1953,27,29,26,1
1954,26,28,25,1
1955,21,23,20,1
1956,27,29,26,1
1957,24,26,23,1
1958,21,23,20,1
1959,19,21,18,1
1960,20,22,19,1
1961,23,25,22,1
1962,27,29,26,1
1963,23,25,22,1
1964,22,24,21,1
1965,22,24,21,1
1966,24,26,23,1
1967,24,26,23,1
1968,23,25,22,1
1969,23,25,22,1
1970,24,26,23,1
1971,24,26,23,1
1972,24,26,23,1
1973,28,31,23,1
1974,24,26,21,1
1975,25,24,24,1
1976,24,20,19,1
1977,24,18,12,1
1978,35,28,19,1
1979,42,34,21,1
2003,49,41,38,1
2004,30,21,19,1
2005,26,16,15,1
2006,33,21,21,1
2007,41,29,29,1
2008,36,27,20,1
2009,33,26,19,1
2010,27,20,15,1
2011,32,27,24,1
2012,35,30,27,1
2013,26,23,20,1
2014,25,24,20,1
2015,24,23,19,1
2016,22,23,18,1
2017,19,21,16,1
2018,18,20,15,1
2019,19,19,16,1
2020,19,18,16,1
2021,19,18,16,1
2022,21,20,18,1
2023,21,20,18,1
2024,22,21,19,1
2025,18,17,15,1
2026,19,18,16,1
2027,21,20,18,1
2028,22,21,19,1
2029,21,20,18,1
2030,20,19,17,1
2031,19,18,14,1
2032,18,17,13,1
2033,18,17,13,1
2034,17,16,12,1
2035,16,15,11,1
2036,17,16,12,1
2037,18,17,13,1
2038,18,17,13,1
2039,17,16,12,1
2040,16,15,11,1
2041,16,15,11,1
2042,16,16,11,1
2043,16,17,11,1
2044,16,17,11,1
2045,16,17,11,1
2046,16,17,11,1
2047,16,17,11,1
2048,18,19,13,1
2049,18,18,16,1
2050,19,19,17,1
2051,22,22,20,1
2052,23,23,21,1
2053,23,23,21,1
2054,22,22,20,1
2055,16,16,16,1
2056,26,26,27,1
2057,12,13,15,1
2058,28,30,32,1
2059,15,19,22,1
2060,39,44,47,1
2061,29,36,39,1
2064,39,48,54,1
2065,21,32,37,1
2066,25,32,35,1
2067,23,25,23,1
2068,31,33,31,1
2069,28,30,28,1
2070,22,24,22,1
2071,31,33,31,1
2072,23,25,23,1
2073,22,24,22,1
2074,22,24,22,1
2075,23,25,23,1
2076,24,26,24,1
2077,24,26,24,1
2078,21,23,20,1
2079,22,24,21,1
2080,25,27,24,1
2081,28,30,27,1
2082,25,27,24,1
2083,20,22,19,1
2084,24,26,23,1
2085,22,24,21,1
2086,19,21,18,1
2087,19,21,18,1
2088,20,22,19,1
2089,22,24,21,1
2090,23,25,22,1
2091,21,23,20,1
2092,21,23,20,1
2093,22,24,21,1
2094,24,26,23,1
2095,23,25,22,1
2096,22,24,21,1
2097,22,24,21,1
2098,23,25,22,1
2099,23,25,22,1
2100,23,25,22,1
2101,20,23,14,1
2102,18,20,14,1
2103,22,21,21,1
2104,26,22,22,1
2105,30,24,19,1
2106,41,34,25,1
2107,45,37,24,1
2108,53,46,34,1
2131,57,50,47,1
2132,38,30,27,1
2133,32,22,21,1
2134,33,22,22,1
2135,34,23,23,1
2136,39,30,23,1
2137,35,27,21,1
2138,27,20,14,1
2139,30,25,21,1
2140,33,28,25,1
2141,27,24,20,1
2142,26,25,21,1
2143,24,24,19,1
2144,22,23,18,1
2145,20,22,17,1
2146,18,20,15,1
2147,19,19,16,1
2148,19,18,16,1
2149,19,18,16,1
2150,21,20,18,1
2151,21,20,18,1
2152,22,21,19,1
2153,18,17,15,1
2154,19,18,16,1
2155,22,21,19,1
2156,22,21,19,1
2157,21,20,18,1
2158,20,19,17,1
2159,19,18,14,1
2160,19,18,14,1
2161,18,17,13,1
2162,17,16,12,1
2163,17,16,12,1
2164,17,16,12,1
2165,19,18,14,1
2166,18,17,13,1
2167,18,17,13,1
2168,17,16,12,1
2169,16,15,11,1
2170,16,16,11,1
2171,16,17,11,1
2172,16,17,11,1
2173,16,17,11,1
2174,16,17,11,1
2175,16,17,11,1
2176,18,19,13,1
2177,21,21,19,1
2178,21,21,19,1
2179,21,21,19,1
2180,20,20,18,1
2181,19,19,17,1
2182,17,17,15,1
2183,27,27,27,1
2184,12,12,13,1
2185,21,21,23,1
2186,27,29,31,1
2187,22,26,29,1
2188,23,28,31,1
2193,19,29,37,1
2194,30,36,41,1
2195,26,28,27,1
2196,24,26,25,1
2197,21,23,22,1
2198,22,24,23,1
2199,28,30,29,1
2200,23,25,24,1
2201,22,24,23,1
2202,23,25,24,1
2203,24,26,25,1
2204,25,27,26,1
2205,26,28,27,1
2206,20,22,19,1
2207,23,25,22,1
2208,27,29,26,1
2209,28,30,27,1
2210,24,26,23,1
2211,20,22,19,1
2212,20,22,19,1
2213,20,22,19,1
2214,20,22,19,1
2215,21,23,20,1
2216,21,23,20,1
2217,22,24,21,1
2218,22,24,21,1
2219,22,24,21,1
2220,21,23,20,1
2221,21,23,20,1
2222,21,23,20,1
2223,22,24,21,1
2224,22,24,21,1
2225,22,24,21,1
2226,21,23,20,1
2227,21,23,20,1
2228,20,22,19,1
2229,22,25,19,1
2230,22,23,19,1
2231,22,20,21,1
2232,24,20,21,1
2233,27,21,17,1
2234,32,25,17,1
2235,41,34,19,1
2259,59,54,50,1
2260,38,31,28,1
2261,30,21,20,1
2262,34,24,23,1
2263,33,23,22,1
2264,41,32,25,1
2265,38,29,24,1
2266,29,20,15,1
2267,29,21,19,1
2268,32,27,24,1
2269,28,24,21,1
2270,26,25,21,1
2271,25,24,20,1
2272,23,24,19,1
2273,20,22,17,1
2274,19,21,16,1
2275,19,19,16,1
2276,19,18,16,1
2277,19,18,16,1
2278,21,20,18,1
2279,21,20,18,1
2280,22,21,19,1
2281,19,18,16,1
2282,20,19,17,1
2283,22,21,19,1
2284,22,21,19,1
2285,21,20,18,1
2286,19,18,16,1
2287,20,19,15,1
2288,19,18,14,1
2289,19,18,14,1
2290,19,18,14,1
2291,18,17,13,1
2292,18,17,13,1
2293,19,18,14,1
2294,19,18,14,1
2295,19,18,14,1
2296,17,16,12,1
2297,17,16,12,1
2298,17,17,12,1
2299,17,18,12,1
2300,17,18,12,1
2301,17,18,12,1
2302,17,18,12,1
2303,17,18,12,1
2304,18,19,13,1
2305,17,17,15,1
2306,16,16,14,1
2307,18,18,16,1
2308,21,21,19,1
2309,24,24,22,1
2310,26,26,24,1
2311,21,21,21,1
2312,23,23,24,1
2313,21,22,24,1
2314,22,24,27,1
2315,23,27,30,1
2322,48,55,62,1
2323,39,40,42,1
2324,29,30,33,1
2325,26,27,29,1
2326,26,27,30,1
2327,25,26,29,1
2328,26,27,30,1
2329,24,25,28,1
2330,25,26,28,1
2331,25,26,28,1
2332,26,27,30,1
2333,26,27,30,1
2334,22,24,21,1
2335,25,27,24,1
2336,27,29,26,1
2337,26,28,25,1
2338,24,26,23,1
2339,23,25,22,1
2340,20,22,19,1
2341,21,23,20,1
2342,22,24,21,1
2343,22,24,21,1
2344,21,23,20,1
2345,21,23,20,1
2346,24,26,23,1
2347,24,26,23,1
2348,22,24,21,1
2349,20,22,19,1
2350,18,20,17,1
2351,21,23,20,1
2352,24,26,23,1
2353,23,25,22,1
2354,22,24,21,1
2355,20,22,19,1
2356,20,22,19,1
2357,23,26,19,1
2358,23,24,21,1
2359,21,20,22,1
2360,23,19,20,1
2361,26,20,18,1
2362,25,18,11,1
2363,48,41,25,1
2364,63,57,42,1
2388,48,43,39,1
2389,31,24,21,1
2390,35,27,25,1
2391,36,27,26,1
2392,40,29,23,1
2393,40,30,26,1
2394,31,22,17,1
2395,30,22,20,1
2396,34,26,24,1
2397,30,24,21,1
2398,27,26,22,1
2399,26,25,21,1
2400,24,25,20,1
2401,21,23,18,1
2402,20,22,17,1
2403,19,20,16,1
2404,19,18,16,1
2405,19,18,16,1
2406,21,20,18,1
2407,21,20,18,1
2408,22,21,19,1
2409,19,18,16,1
2410,20,19,17,1
2411,22,21,19,1
2412,22,21,19,1
2413,20,19,17,1
2414,19,18,16,1
2415,21,20,16,1
2416,21,20,16,1
2417,20,19,15,1
2418,20,19,15,1
2419,20,19,15,1
2420,20,19,15,1
2421,20,19,15,1
2422,20,19,15,1
2423,19,18,14,1
2424,18,17,13,1
2425,18,17,13,1
2426,18,17,13,1
2427,18,19,13,1
2428,18,19,13,1
2429,18,19,13,1
2430,18,19,13,1
2431,18,19,13,1
2432,18,19,13,1
2433,27,27,25,1
2434,25,25,23,1
2435,21,21,19,1
2436,19,19,17,1
2437,19,19,17,1
2438,20,20,18,1
2439,18,18,18,1
2440,25,25,26,1
2441,25,26,28,1
2442,23,25,27,1
2443,24,28,31,1
2451,49,50,55,1
2452,28,29,34,1
2453,24,25,30,1
2454,40,41,45,1
2455,38,39,43,1
2456,28,29,33,1
2457,27,28,33,1
2458,26,27,32,1
2459,26,27,32,1
2460,25,26,31,1
2461,25,26,31,1
2462,25,27,24,1
2463,27,29,26,1
2464,26,28,25,1
2465,23,25,22,1
2466,23,25,22,1
2467,26,28,25,1
2468,23,25,22,1
2469,25,27,24,1
2470,25,27,24,1
2471,23,25,22,1
2472,21,23,20,1
2473,20,22,19,1
2474,22,24,21,1
2475,24,26,23,1
2476,25,27,24,1
2477,24,26,23,1
2478,22,24,21,1
2479,24,26,23,1
2480,27,29,26,1
2481,25,27,24,1
2482,23,25,22,1
2483,21,23,20,1
2484,21,23,20,1
2485,17,20,15,1
2486,20,21,19,1
2487,19,17,21,1
2488,24,19,23,1
2489,30,23,22,1
2490,26,18,12,1
2491,47,40,22,1
2492,49,43,28,1
2517,47,42,39,1
2518,35,28,26,1
2519,30,22,20,1
2520,36,25,19,1
2521,41,30,26,1
2522,34,24,20,1
2523,33,23,22,1
2524,35,26,24,1
2525,30,24,22,1
2526,28,27,23,1
2527,26,26,21,1
2528,24,25,20,1
2529,22,24,19,1
2530,20,22,17,1
2531,19,20,16,1
2532,19,18,16,1
2533,19,18,16,1
2534,21,20,18,1
2535,21,20,18,1
2536,22,21,19,1
2537,20,19,17,1
2538,20,19,17,1
2539,22,21,19,1
2540,22,21,19,1
2541,20,19,17,1
2542,18,17,15,1
2543,21,20,16,1
2544,21,20,16,1
2545,21,20,16,1
2546,21,20,16,1
2547,21,20,16,1
2548,21,20,16,1
2549,21,20,16,1
2550,20,19,15,1
2551,20,19,15,1
2552,19,18,14,1
2553,18,17,13,1
2554,18,18,13,1
2555,18,19,13,1
2556,18,19,13,1
2557,18,19,13,1
2558,18,19,13,1
2559,18,19,13,1
2560,18,19,13,1
2561,24,25,23,1
2562,23,23,21,1
2563,20,21,18,1
2564,21,21,19,1
2565,23,23,21,1
2566,25,25,23,1
2567,20,20,20,1
2568,21,21,22,1
2569,24,25,27,1
2570,16,18,21,1
2580,27,29,34,1
2581,37,39,43,1
2584,37,38,44,1
2585,28,29,36,1
2586,27,28,35,1
2587,26,27,34,1
2588,24,25,31,1
2589,23,25,29,1
2590,27,28,27,1
2591,29,30,27,1
2592,25,27,24,1
2593,21,23,19,1
2594,23,26,22,1
2595,28,31,27,1
2596,26,28,25,1
2597,27,30,27,1
2598,28,30,27,1
2599,25,27,24,1
2600,22,24,21,1
2601,19,21,18,1
2602,19,20,17,1
2603,22,24,21,1
2604,26,28,25,1
2605,28,30,27,1
2606,28,30,27,1
2607,28,30,27,1
2608,27,30,27,1
2609,26,28,25,1
2610,24,27,24,1
2611,23,25,22,1
2612,21,23,20,1
2613,18,20,15,1
2614,21,22,20,1
2615,19,18,21,1
2616,23,19,22,1
2617,29,23,22,1
2618,22,16,11,1
2619,33,26,10,1
2620,55,49,36,1
2645,48,42,39,1
2646,34,26,23,1
2647,28,19,17,1
2648,33,21,15,1
2649,42,32,27,1
2650,38,27,24,1
2651,35,25,23,1
2652,36,26,25,1
2653,32,25,23,1
2654,28,27,23,1
2655,26,26,21,1
2656,25,26,21,1
2657,22,24,19,1
2658,21,23,18,1
2659,19,20,17,1
2660,19,18,16,1
2661,19,18,16,1
2662,20,20,18,1
2663,21,20,18,1
2664,21,20,18,1
2665,20,19,17,1
2666,20,19,17,1
2667,21,20,18,1
2668,21,20,18,1
2669,20,19,17,1
2670,18,17,15,1
2671,21,20,16,1
2672,21,20,16,1
2673,21,20,16,1
2674,21,20,16,1
2675,21,21,17,1
2676,21,21,17,1
2677,21,20,16,1
2678,21,20,16,1
2679,20,19,15,1
2680,19,18,15,1
2681,19,18,15,1
2682,19,18,14,1
2683,18,19,14,1
2684,18,19,13,1
2685,18,19,13,1
2686,18,19,13,1
2687,18,19,13,1
2688,18,19,13,1
2689,21,23,20,1
2690,21,23,20,1
2691,21,23,20,1
2692,21,23,20,1
2693,21,23,20,1
2694,21,23,20,1
2695,21,23,20,1
2696,26,28,26,1
2697,26,28,29,1
2698,23,24,28,1
2708,18,29,33,1
2713,23,25,48,1
2714,17,23,51,1
2715,19,28,51,1
2716,25,32,45,1
2717,24,29,30,1
2718,33,22,37,1
2719,37,29,36,1
2720,30,28,25,1
2721,25,28,20,1
2722,25,31,23,1
2723,20,29,21,1
2724,22,26,24,1
2725,23,27,26,1
2726,25,27,26,1
2727,25,27,26,1
2728,26,26,26,1
2729,26,25,24,1
2730,26,25,21,1
2731,22,23,18,1
2732,20,23,17,1
2733,20,27,20,1
2734,22,32,24,1
2735,20,28,22,1
2736,19,25,21,1
2737,22,27,23,1
2738,23,28,24,1
2739,23,25,22,1
2740,20,22,19,1
2741,19,19,17,1
2742,19,19,17,1
2743,20,21,17,1
2744,21,22,17,1
2745,22,23,18,1
2746,22,23,17,1
2747,21,22,17,1
2748,51,51,46,1
2749,60,56,52,1
2773,67,56,47,1
2774,54,37,31,1
2775,43,23,17,1
2776,30,21,14,1
2777,42,33,26,1
2778,43,34,28,1
2779,35,26,21,1
2780,33,24,19,1
2781,33,24,21,1
2782,27,22,19,1
2783,24,20,18,1
2784,26,25,23,1
2785,19,20,19,1
2786,18,20,19,1
2787,18,19,18,1
2788,18,18,16,1
2789,18,18,16,1
2790,19,19,17,1
2791,18,18,16,1
2792,17,17,15,1
2793,17,16,14,1
2794,18,17,15,1
2795,18,17,15,1
2796,19,18,16,1
2797,20,19,17,1
2798,20,19,17,1
2799,19,19,17,1
2800,19,19,17,1
2801,19,19,17,1
2802,19,19,17,1
2803,19,19,17,1
2804,19,19,17,1
2805,19,19,17,1
2806,19,19,17,1
2807,19,19,17,1
2808,20,20,18,1
2809,20,20,18,1
2810,19,19,17,1
2811,18,18,16,1
2812,18,18,16,1
2813,17,17,15,1
2814,16,16,14,1
2815,16,16,14,1
2816,16,16,14,1
2817,21,23,20,1
2818,21,23,20,1
2819,21,23,20,1
2820,22,24,21,1
2821,22,24,21,1
2822,22,24,21,1
2823,19,19,17,1
2824,22,22,22,1
2825,37,37,39,1
2826,28,28,31,1
2828,42,41,48,1
2835,13,20,37,1
2836,45,54,60,1
2841,26,32,56,1
2842,23,33,60,1
2843,23,34,56,1
2844,13,20,33,1
2845,38,42,43,1
2846,35,27,41,1
2847,33,28,36,1
2848,28,28,27,1
2849,21,25,18,1
2850,19,24,17,1
2851,20,26,22,1
2852,21,25,25,1
2853,21,25,25,1
2854,22,24,23,1
2855,22,24,23,1
2856,22,23,21,1
2857,23,22,20,1
2858,22,21,19,1
2859,22,22,20,1
2860,22,25,21,1
2861,23,29,24,1
2862,23,33,27,1
2863,20,29,24,1
2864,20,26,22,1
2865,23,29,25,1
2866,24,29,25,1
2867,22,26,23,1
2868,19,22,18,1
2869,19,19,17,1
2870,19,19,17,1
2871,20,21,17,1
2872,21,22,17,1
2873,22,23,18,1
2874,22,23,17,1
2875,30,31,26,1
2876,39,39,34,1
2903,68,53,47,1
2904,28,19,12,1
2905,34,25,18,1
2906,46,37,32,1
2907,55,45,42,1
2908,28,18,16,1
2909,28,18,16,1
2910,31,23,21,1
2911,27,22,20,1
2912,29,27,25,1
2913,21,21,20,1
2914,20,22,21,1
2915,20,21,20,1
2916,19,19,17,1
2917,20,20,18,1
2918,20,20,18,1
2919,19,19,17,1
2920,19,19,17,1
2921,18,17,15,1
2922,19,18,16,1
2923,20,19,17,1
2924,20,19,17,1
2925,21,20,18,1
2926,21,20,18,1
2927,20,20,18,1
2928,20,20,18,1
2929,20,20,18,1
2930,20,20,18,1
2931,20,20,18,1
2932,20,20,18,1
2933,19,19,17,1
2934,19,19,17,1
2935,20,20,18,1
2936,20,20,18,1
2937,20,20,18,1
2938,20,20,18,1
2939,19,19,17,1
2940,18,18,16,1
2941,17,17,15,1
2942,17,17,15,1
2943,16,16,14,1
2944,17,17,15,1
2945,21,23,20,1
2946,21,23,20,1
2947,22,24,21,1
2948,22,24,21,1
2949,23,25,22,1
2950,23,25,22,1
2951,25,24,25,1
2952,25,24,25,1
2953,29,29,29,1
2954,41,40,41,1
2955,50,50,51,1
2956,37,37,38,1
2957,46,44,49,1
2962,36,40,54,1
2963,34,44,60,1
2971,11,22,47,1
2975,34,32,41,1
2976,21,21,23,1
2977,26,28,23,1
2978,23,26,22,1
2979,24,27,27,1
2980,21,24,29,1
2981,19,23,27,1
2982,20,21,23,1
2983,19,21,19,1
2984,20,21,18,1
2985,23,22,21,1
2986,27,25,26,1
2987,25,25,25,1
2988,23,26,25,1
2989,21,27,25,1
2990,19,28,25,1
2991,18,27,24,1
2992,19,28,25,1
2993,22,30,28,1
2994,24,30,28,1
2995,22,26,25,1
2996,17,22,20,1
2997,19,19,17,1
2998,19,19,17,1
2999,20,21,17,1
3000,21,22,17,1
3001,22,23,18,1
3002,22,23,17,1
3003,25,26,21,1
3004,28,27,22,1
3005,50,45,41,1
3031,64,55,51,1
3032,45,36,30,1
3033,31,22,17,1
3034,24,15,11,1
3035,43,33,31,1
3036,30,20,19,1
3037,41,32,30,1
3038,34,25,22,1
3039,30,24,21,1
3040,31,28,25,1
3041,24,24,22,1
3042,23,24,21,1
3043,23,24,21,1
3044,21,21,19,1
3045,21,21,19,1
3046,21,21,19,1
3047,21,21,19,1
3048,21,21,19,1
3049,19,19,17,1
3050,19,19,17,1
3051,20,20,18,1
3052,21,21,19,1
3053,21,21,19,1
3054,22,22,20,1
3055,19,21,18,1
3056,19,21,18,1
3057,19,21,18,1
3058,19,21,18,1
3059,19,21,18,1
3060,19,21,18,1
3061,19,21,18,1
3062,19,21,18,1
3063,19,21,18,1
3064,19,21,18,1
3065,19,21,18,1
3066,19,20,18,1
3067,19,19,17,1
3068,19,19,17,1
3069,18,18,16,1
3070,17,17,15,1
3071,17,17,15,1
3072,18,18,16,1
3073,22,24,21,1
3074,21,23,20,1
3075,22,24,21,1
3076,23,25,22,1
3077,24,26,23,1
3078,25,27,24,1
3079,28,24,27,1
3080,27,23,25,1
3081,21,18,18,1
3082,57,54,53,1
3083,53,50,48,1
3084,48,45,42,1
3088,33,27,34,1
3089,24,18,26,1
3090,33,35,50,1
3099,33,47,71,1
3104,22,24,28,1
3105,24,26,25,1
3106,22,23,23,1
3107,25,26,29,1
3108,26,28,38,1
3109,23,26,32,1
3110,21,23,26,1
3111,21,23,20,1
3112,22,23,19,1
3113,24,24,20,1
3114,25,23,25,1
3115,24,24,26,1
3116,23,25,26,1
3117,23,28,28,1
3118,22,31,30,1
3119,21,31,29,1
3120,20,31,28,1
3121,22,31,30,1
3122,22,30,29,1
3123,20,28,26,1
3124,19,25,24,1
