id,dim1,dim2,dim3,cid
3489,30,35,30,1
3490,32,37,31,1
3491,44,49,45,1
3492,130,133,139,0
3493,70,72,83,2
3494,34,37,48,1
3495,30,36,44,1
3496,26,34,36,1
3497,22,29,30,1
3498,33,33,43,1
3499,21,24,31,1
3500,25,27,34,1
3501,22,26,30,1
3502,30,35,39,1
3503,28,36,40,1
3504,25,34,39,1
3505,24,34,36,1
3506,22,32,34,1
3507,20,30,31,1
3508,19,28,30,1
3509,23,23,22,1
3510,22,22,20,1
3511,22,23,19,1
3512,22,23,18,1
3513,24,25,19,1
3514,25,26,20,1
3515,27,28,23,1
3516,37,37,32,1
3517,41,36,32,1
3518,93,85,79,2
3519,131,120,114,2
3520,145,134,128,0
3521,128,128,124,0
3522,113,110,106,2
3523,159,153,148,0
3524,111,102,97,2
3525,102,89,83,2
3526,98,83,76,2
3527,99,83,76,2
3528,158,145,138,0
3529,150,140,135,0
3530,118,113,109,2
3531,123,119,116,2
3532,117,108,112,2
3533,104,93,96,2
3534,132,122,121,2
3535,161,151,144,0
3536,131,121,109,2
3537,113,101,87,2
3538,112,104,87,2
3539,145,138,123,0
3540,121,116,104,2
3541,72,70,61,2
3542,78,79,73,2
3543,92,94,89,2
3544,65,62,57,2
3545,58,53,49,1
3546,35,26,23,1
3547,42,31,29,1
3548,40,29,27,1
3549,46,33,32,1
3550,43,32,30,1
3551,39,29,27,1
3552,32,26,22,1
3553,29,26,21,1
3554,25,24,19,1
3555,24,23,20,1
3556,22,21,19,1
3557,20,19,17,1
3558,21,21,19,1
3559,24,26,23,1
3560,22,24,21,1
3561,25,27,24,1
3562,25,30,26,1
3563,25,30,26,1
3564,24,30,26,1
3565,22,28,24,1
3566,19,27,22,1
3567,23,28,24,1
3568,21,26,22,1
3569,19,24,20,1
3570,19,24,20,1
3571,20,25,21,1
3572,21,26,22,1
3573,19,24,20,1
3574,18,23,19,1
3575,18,23,19,1
3576,18,23,19,1
3577,18,23,19,1
3578,20,23,20,1
3579,21,23,20,1
3580,20,22,19,1
3581,19,21,18,1
3582,20,22,19,1
3583,21,23,20,1
3584,19,21,18,1
3585,23,25,22,1
3586,22,24,21,1
3587,22,24,21,1
3588,23,25,22,1
3589,23,25,22,1
3590,23,25,22,1
3591,12,17,20,1
3592,27,30,32,1
3593,58,60,62,2
3594,95,97,96,2
3595,68,68,67,2
3596,47,46,45,1
3597,88,85,81,2
3598,126,122,120,2
3599,135,130,130,0
3600,90,85,86,2
3601,97,89,92,2
3602,102,103,110,2
3603,152,162,172,0
3604,168,170,176,0
3605,147,147,150,0
3606,164,168,169,0
3607,216,228,229,0
3608,210,228,235,0
3609,83,101,115,2
3610,139,157,174,0
3611,225,237,253,0
3612,233,235,244,0
3613,205,201,201,0
3614,81,83,98,2
3615,25,28,36,1
3616,35,39,36,1
3617,26,31,22,1
3618,38,44,33,1
3619,138,143,135,0
3620,211,215,216,0
3621,135,139,145,0
3622,63,68,78,2
3623,32,40,51,1
3624,15,24,32,1
3625,22,31,37,1
3626,24,27,37,1
3627,24,29,38,1
3628,23,28,36,1
3629,33,40,46,1
3630,17,24,30,1
3631,30,39,43,1
3632,27,37,41,1
3633,25,35,37,1
3634,24,33,35,1
3635,23,31,33,1
3636,23,29,31,1
3637,22,23,21,1
3638,22,22,20,1
3639,22,22,18,1
3640,22,23,18,1
3641,24,25,20,1
3642,26,27,21,1
3643,20,21,16,1
3644,35,35,30,1
3645,42,37,33,1
3646,81,73,67,2
3647,115,105,98,2
3648,139,128,122,0
3649,119,116,113,2
3650,147,143,140,0
3651,147,140,136,0
3652,98,90,85,2
3653,99,88,82,2
3654,86,73,66,2
3655,162,149,140,0
3656,160,148,143,0
3657,121,111,108,2
3658,105,97,95,2
3659,96,91,90,2
3660,108,100,102,2
3661,117,108,110,2
3662,104,95,93,2
3663,125,116,110,2
3664,153,144,135,0
3665,128,118,106,2
3666,100,93,78,2
3667,129,123,108,2
3668,166,161,149,0
3669,102,99,90,2
3670,104,102,96,2
3671,91,91,85,2
3672,73,71,68,2
3673,65,61,58,2
3674,43,38,35,1
3675,37,28,26,1
3676,36,24,24,1
3677,30,17,17,1
3678,44,33,31,1
3679,49,39,37,1
3680,33,26,22,1
3681,31,27,22,1
3682,29,28,23,1
3683,26,25,22,1
3684,23,22,20,1
3685,21,20,18,1
3686,23,23,21,1
3687,25,27,24,1
3688,24,26,23,1
3689,24,29,25,1
3690,25,30,26,1
3691,25,31,27,1
3692,24,30,26,1
3693,22,30,25,1
3694,20,29,24,1
3695,23,28,24,1
3696,21,26,22,1
3697,19,24,20,1
3698,18,23,19,1
3699,19,24,20,1
3700,20,25,21,1
3701,21,27,23,1
3702,20,26,22,1
3703,19,24,20,1
3704,18,23,19,1
3705,17,22,18,1
3706,20,24,21,1
3707,23,26,22,1
3708,20,23,19,1
3709,19,21,18,1
3710,19,21,18,1
3711,21,23,20,1
3712,20,22,19,1
3713,22,24,21,1
3714,21,23,20,1
3715,22,24,21,1
3716,23,25,22,1
3717,23,25,22,1
3718,24,26,23,1
3719,25,33,35,1
3720,40,48,50,1
3721,131,139,140,0
3722,59,65,68,2
3723,128,133,136,0
3724,59,62,65,2
3725,65,65,65,2
3726,18,18,19,1
3727,39,38,38,1
3728,60,57,58,2
3729,85,82,83,2
3730,81,82,87,2
3731,56,62,68,2
3732,86,89,90,2
3733,153,153,151,0
3734,155,158,158,0
3735,167,174,177,0
3736,96,105,113,2
3737,36,48,58,1
3738,172,184,197,0
3739,228,237,248,0
3740,228,231,235,0
3741,149,147,148,0
3742,37,36,50,1
3743,31,31,36,1
3744,34,37,30,1
3745,29,33,19,1
3746,57,62,44,1
3747,204,208,191,0
3748,188,193,186,0
3749,142,147,148,0
3750,62,70,80,2
3751,64,75,89,2
3752,14,28,43,1
3753,34,47,60,1
3754,72,79,90,2
3755,53,61,71,2
3756,38,47,56,1
3757,16,27,35,1
3758,25,36,43,1
3759,26,38,42,1
3760,27,38,42,1
3761,27,36,39,1
3762,26,33,36,1
3763,27,31,34,1
3764,27,29,33,1
3765,22,22,20,1
3766,21,21,19,1
3767,21,22,18,1
3768,23,24,19,1
3769,25,26,20,1
3770,27,28,22,1
3771,26,27,22,1
3772,36,36,31,1
3773,38,33,29,1
3774,74,66,60,2
3775,111,101,94,2
3776,139,127,121,0
3777,129,122,119,2
3778,168,161,159,0
3779,121,112,109,2
3780,101,92,87,2
3781,99,89,83,2
3782,109,99,92,2
3783,174,165,156,0
3784,119,110,104,2
3785,108,100,96,2
3786,111,103,101,2
3787,113,105,106,2
3788,121,116,116,2
3789,139,134,133,0
3790,120,114,111,2
3791,110,104,99,2
3792,148,141,134,0
3793,146,139,130,0
3794,123,116,103,2
3795,106,100,88,2
3796,148,141,130,0
3797,127,123,113,2
3798,82,79,70,2
3799,106,102,94,2
3800,90,89,85,2
3801,95,91,88,2
3802,68,62,60,2
3803,39,30,29,1
3804,30,19,18,1
3805,28,16,15,1
3806,41,30,28,1
3807,51,41,39,1
3808,30,24,20,1
3809,29,26,21,1
3810,28,27,22,1
3811,26,25,22,1
3812,25,24,22,1
3813,23,22,20,1
3814,25,25,23,1
3815,27,29,26,1
3816,26,28,25,1
3817,22,27,23,1
3818,23,28,24,1
3819,24,30,26,1
3820,25,32,28,1
3821,25,34,29,1
3822,26,36,30,1
3823,21,29,24,1
3824,19,27,22,1
3825,17,24,20,1
3826,17,24,20,1
3827,17,24,20,1
3828,18,26,21,1
3829,22,29,25,1
3830,21,28,24,1
3831,19,26,22,1
3832,17,24,20,1
3833,15,23,18,1
3834,19,25,21,1
3835,23,28,24,1
3836,20,25,21,1
3837,18,23,19,1
3838,18,23,19,1
3839,19,24,20,1
3840,19,24,20,1
3841,21,23,20,1
3842,21,23,20,1
3843,23,25,22,1
3844,24,26,23,1
3845,25,27,24,1
3846,25,27,24,1
3847,15,28,28,1
3848,81,95,95,2
3849,122,134,135,0
3850,70,80,85,2
3851,123,131,138,0
3852,75,83,90,2
3853,46,49,53,1
3854,22,25,28,1
3855,18,21,23,1
3856,36,38,38,1
3857,111,111,109,2
3858,131,132,133,0
3859,137,139,142,0
3860,135,137,134,0
3861,114,116,112,2
3862,115,117,116,2
3863,135,137,141,0
3864,85,85,95,2
3865,62,63,73,2
3866,147,153,161,0
3867,231,239,243,0
3868,188,192,195,0
3869,96,96,98,2
3870,21,21,33,1
3871,25,26,28,1
3872,28,32,20,1
3873,36,41,20,1
3874,116,122,97,2
3875,216,222,197,0
3876,166,171,157,0
3877,146,154,151,0
3878,46,56,66,1
3879,78,93,111,2
3880,21,39,62,1
3881,61,77,98,2
3882,160,170,182,0
3883,163,175,187,0
3884,54,67,78,2
3885,24,38,47,1
3886,22,36,45,1
3887,28,42,47,1
3888,24,38,41,1
3889,25,35,38,1
3890,28,33,36,1
3891,29,30,34,1
3892,29,27,32,1
3893,23,22,21,1
3894,22,22,20,1
3895,22,22,18,1
3896,22,23,18,1
3897,24,25,20,1
3898,26,27,21,1
3899,32,33,28,1
3900,39,39,34,1
3901,37,32,28,1
3902,88,81,74,2
3903,129,119,112,2
3904,141,129,123,0
3905,152,140,140,0
3906,161,151,150,0
3907,98,88,86,2
3908,108,99,94,2
3909,88,79,72,2
3910,141,135,127,0
3911,147,143,134,0
3912,106,99,93,2
3913,131,123,121,2
3914,118,109,110,2
3915,128,119,121,2
3916,127,124,122,2
3917,130,129,125,0
3918,146,144,140,0
3919,147,144,139,0
3920,131,127,122,0
3921,157,152,146,0
3922,113,109,98,2
3923,112,106,96,2
3924,110,103,93,2
3925,153,147,136,0
3926,135,129,119,0
3927,105,96,87,2
3928,102,101,99,2
3929,124,123,121,2
3930,57,53,52,1
3931,44,36,36,1
3932,30,20,21,1
3933,38,27,27,1
3934,36,25,23,1
3935,45,35,33,1
3936,32,26,22,1
3937,30,26,22,1
3938,26,25,20,1
3939,27,26,23,1
3940,27,26,24,1
3941,25,24,22,1
3942,26,26,24,1
3943,28,30,27,1
3944,27,29,26,1
3945,21,27,23,1
3946,21,27,23,1
3947,22,30,25,1
3948,24,33,28,1
3949,27,38,32,1
3950,30,41,35,1
3951,23,32,27,1
3952,21,30,25,1
3953,18,27,22,1
3954,17,26,21,1
3955,17,26,21,1
3956,19,28,23,1
3957,21,30,25,1
3958,20,29,24,1
3959,20,29,24,1
3960,18,27,22,1
3961,17,26,21,1
3962,20,27,22,1
3963,23,28,24,1
3964,22,27,23,1
3965,21,26,22,1
3966,20,25,21,1
3967,19,24,20,1
3968,20,25,21,1
3969,23,25,22,1
3970,23,25,22,1
3971,24,26,23,1
3972,26,28,25,1
3973,27,29,26,1
3974,28,30,27,1
3975,23,40,39,1
3976,121,138,137,0
3977,154,169,172,0
3978,147,160,166,0
3979,92,104,112,2
3980,66,76,85,2
3981,25,31,37,1
3982,21,27,31,1
3983,15,20,23,1
3984,76,80,80,2
3985,195,198,195,0
3986,149,151,149,0
3987,135,134,133,0
3988,121,123,117,2
3989,130,132,126,0
3990,137,138,137,0
3991,110,109,114,2
3992,116,109,118,2
3993,131,128,135,0
3994,159,162,165,0
3995,169,176,177,0
3996,102,107,108,2
3997,61,61,64,2
3998,17,15,26,1
3999,22,22,23,1
4000,28,30,17,1
4001,45,49,24,1
4002,168,173,143,0
4003,208,213,183,0
4004,144,149,131,0
4005,196,205,198,0
4006,155,167,177,0
4007,61,78,100,2
4008,19,40,68,1
4009,103,123,148,2
4010,101,114,128,2
4011,185,199,212,0
4012,102,118,129,2
4013,64,81,91,2
4014,54,71,79,2
4015,23,39,44,1
4016,23,37,40,1
4017,24,34,36,1
4018,26,31,34,1
4019,29,27,32,1
4020,30,25,31,1
4021,24,23,22,1
4022,22,22,20,1
4023,22,23,19,1
4024,22,23,18,1
4025,24,25,19,1
4026,25,26,20,1
4027,28,29,24,1
4028,37,37,32,1
4029,33,28,24,1
4030,95,88,81,2
4031,126,115,109,2
4032,111,98,93,2
4033,154,140,140,0
4034,127,114,114,2
4035,101,91,88,2
4036,102,94,88,2
4037,109,102,94,2
4038,165,160,151,0
4039,109,106,97,2
4040,113,109,103,2
4041,146,139,137,0
4042,119,110,111,2
4043,130,119,123,2
4044,131,129,126,0
4045,118,118,113,2
4046,137,136,132,0
4047,128,127,122,0
4048,119,116,111,2
4049,111,107,103,2
4050,159,155,146,0
4051,120,116,107,2
4052,108,101,91,2
4053,131,122,113,2
4054,171,162,152,0
4055,142,132,122,0
4056,88,88,86,2
4057,107,106,104,2
4058,82,78,77,2
4059,48,40,40,1
4060,31,21,22,1
4061,39,28,28,1
4062,37,26,24,1
4063,40,30,28,1
4064,39,32,29,1
4065,35,31,26,1
4066,26,25,20,1
4067,28,27,24,1
4068,28,27,25,1
4069,26,25,23,1
4070,28,28,26,1
4071,30,32,29,1
4072,29,31,28,1
4073,27,32,28,1
4074,25,33,28,1
4075,24,33,28,1
4076,24,33,28,1
4077,24,35,29,1
4078,25,36,30,1
4079,24,35,29,1
4080,22,33,27,1
4081,19,30,24,1
4082,19,30,24,1
4083,19,30,24,1
4084,19,30,24,1
4085,19,30,24,1
4086,19,30,24,1
4087,19,30,24,1
4088,19,30,24,1
4089,19,30,24,1
4090,19,28,23,1
4091,20,26,22,1
4092,23,29,25,1
4093,24,30,26,1
4094,21,27,23,1
4095,17,23,19,1
4096,19,25,21,1
4097,22,24,21,1
4098,25,27,24,1
4099,26,28,25,1
4100,23,25,22,1
4101,28,30,27,1
4102,40,42,39,1
4103,39,46,42,1
4104,173,179,178,0
4105,206,211,213,0
4106,184,190,195,0
4107,91,97,105,2
4108,53,59,68,2
4109,21,27,34,1
4110,15,22,27,1
4111,21,28,31,1
4112,125,134,132,0
4113,189,198,193,0
4114,179,187,188,0
4115,128,137,148,0
4116,74,87,95,2
4117,65,82,91,2
4118,102,115,130,2
4119,65,75,96,2
4120,111,113,135,2
4121,136,137,151,0
4122,131,132,134,0
4123,121,123,117,2
4124,148,152,149,0
4125,100,105,107,2
4126,44,44,50,1
4127,27,26,26,1
4128,34,30,21,1
4129,62,59,39,1
4130,188,191,162,0
4131,159,166,132,0
4132,114,123,102,2
4133,215,227,212,0
4134,130,141,139,0
4135,30,37,48,1
4136,108,109,130,2
4137,118,121,141,2
4138,103,118,125,2
4139,144,158,166,0
4140,160,176,183,0
4141,155,171,177,0
4142,127,143,150,0
4143,30,42,48,1
4144,30,40,43,1
4145,31,40,42,1
4146,17,25,24,1
4147,29,35,33,1
4148,24,29,25,1
4149,22,24,19,1
4150,24,25,21,1
4151,21,21,17,1
4152,22,22,18,1
4153,28,26,22,1
4154,26,23,19,1
4155,24,22,18,1
4156,51,48,43,1
4157,46,42,34,1
4158,106,99,90,2
4159,117,109,99,2
4160,114,104,93,2
4161,161,152,139,0
4162,99,90,79,2
4163,97,90,81,2
4164,106,101,93,2
4165,118,113,106,2
4166,160,157,151,0
4167,109,106,100,2
4168,107,106,100,2
4169,128,126,121,2
4170,101,99,95,2
4171,88,86,83,2
4172,98,89,88,2
4173,110,100,100,2
4174,125,118,118,2
4175,149,144,143,0
4176,127,125,123,2
4177,85,85,82,2
4178,142,137,131,0
4179,136,131,122,0
4180,113,105,96,2
4181,117,107,98,2
4182,166,154,143,0
4183,140,127,117,0
4184,78,75,77,2
4185,84,81,83,2
4186,96,92,94,2
4187,54,48,51,1
4188,38,31,34,1
4189,34,28,29,1
4190,36,30,27,1
4191,33,28,25,1
4192,40,35,32,1
4193,40,36,32,1
4194,24,21,17,1
4195,27,25,24,1
4196,23,23,22,1
4197,27,27,26,1
4198,23,25,24,1
4199,25,30,28,1
4200,27,33,30,1
4201,20,29,22,1
4202,22,33,25,1
4203,24,35,26,1
4204,22,36,27,1
4205,23,39,28,1
4206,27,43,33,1
4207,21,40,29,1
4208,19,38,28,1
4209,17,34,25,1
4210,16,33,23,1
4211,15,30,21,1
4212,15,30,21,1
4213,15,29,20,1
4214,18,33,23,1
4215,22,34,26,1
4216,22,35,26,1
4217,20,32,23,1
4218,21,32,27,1
4219,24,33,32,1
4220,24,32,31,1
4221,23,31,29,1
4222,20,28,24,1
4223,19,25,22,1
4224,24,28,26,1
4225,25,27,24,1
4226,28,30,27,1
4227,28,30,27,1
4228,28,30,27,1
4229,35,37,34,1
4230,46,48,45,1
4231,42,43,39,1
4232,182,183,182,0
4233,206,207,209,0
4234,114,116,121,2
4235,84,87,95,2
4236,22,25,34,1
4237,17,21,30,1
4238,4,8,15,1
4239,65,73,75,2
4240,171,181,178,0
4241,160,171,165,0
4242,178,188,189,0
4243,111,124,137,2
4244,116,134,148,0
4245,94,115,131,2
4246,92,110,132,2
4247,53,67,93,2
4248,8,14,39,1
4249,91,93,109,2
4250,153,152,155,0
4251,146,145,140,0
4252,111,114,110,2
4253,129,136,138,0
4254,143,145,144,0
4255,55,55,51,1
4256,40,36,28,1
4257,71,67,54,2
4258,131,133,112,0
4259,86,92,68,2
4260,72,83,64,2
4261,107,119,104,2
4262,20,32,25,1
4263,27,31,37,1
4264,208,202,217,0
4265,193,187,203,0
4266,173,185,191,0
4267,138,150,156,0
4268,198,210,216,0
4269,215,228,233,0
4270,95,108,113,2
4271,34,44,50,1
4272,121,129,132,0
4273,134,142,145,0
4274,80,89,89,2
4275,30,39,35,1
4276,25,34,29,1
4277,22,23,18,1
4278,26,27,22,1
4279,24,23,19,1
4280,23,22,18,1
4281,27,25,22,1
4282,24,20,17,1
4283,41,36,32,1
4284,50,45,40,1
4285,69,65,56,2
4286,101,94,84,2
4287,101,95,83,2
4288,150,142,129,0
4289,135,128,109,2
4290,98,92,76,2
4291,100,94,81,2
4292,112,108,99,2
4293,163,160,153,0
4294,131,128,123,0
4295,110,107,102,2
4296,94,93,88,2
4297,122,121,116,2
4298,104,105,99,2
4299,66,67,61,2
4300,63,52,52,1
4301,51,37,40,1
4302,117,107,108,2
4303,114,110,109,2
4304,112,112,110,2
4305,99,100,97,2
4306,133,128,122,0
4307,154,149,142,0
4308,120,112,103,2
4309,112,101,92,2
4310,134,121,110,2
4311,150,136,125,0
4312,101,96,97,2
4313,84,80,81,2
4314,90,85,86,2
4315,61,57,58,2
4316,55,51,51,1
4317,34,30,30,1
4318,29,25,22,1
4319,28,24,21,1
4320,39,35,32,1
4321,47,43,40,1
4322,34,30,27,1
4323,34,31,30,1
4324,25,25,25,1
4325,28,29,28,1
4326,21,24,23,1
4327,21,27,25,1
4328,22,28,26,1
4329,21,31,23,1
4330,24,36,26,1
4331,26,39,29,1
4332,23,39,29,1
4333,24,42,30,1
4334,29,47,35,1
4335,21,43,31,1
4336,19,41,29,1
4337,18,38,27,1
4338,16,35,24,1
4339,15,32,22,1
4340,14,31,21,1
4341,14,30,20,1
4342,19,35,25,1
4343,23,36,27,1
4344,23,36,27,1
4345,22,33,25,1
4346,23,33,30,1
4347,25,35,36,1
4348,23,33,34,1
4349,21,31,30,1
4350,19,28,25,1
4351,20,26,24,1
4352,22,26,25,1
4353,27,29,26,1
4354,25,27,24,1
4355,25,27,24,1
4356,27,29,26,1
4357,29,31,28,1
4358,30,32,29,1
4359,18,19,14,1
4360,89,90,86,2
4361,84,86,86,2
4362,75,77,81,2
4363,45,48,54,1
4364,19,22,31,1
4365,26,30,38,1
4366,29,34,39,1
4367,132,139,140,0
4368,173,182,178,0
4369,175,186,177,0
4370,161,172,170,0
4371,137,148,159,0
4372,197,213,227,0
4373,198,217,234,0
4374,143,160,181,0
4375,47,59,82,2
4376,28,34,52,1
4377,158,160,172,0
4378,167,166,169,0
4379,127,126,123,2
4380,115,116,114,2
4381,122,127,129,2
4382,120,126,118,2
4383,112,113,106,2
4384,129,125,121,2
4385,111,107,101,2
4386,95,97,90,2
4387,123,129,121,2
4388,20,32,20,1
4389,14,27,18,1
4390,21,35,30,1
4391,98,105,107,2
4392,219,218,226,0
4393,232,231,238,0
4394,181,191,195,0
4395,153,163,167,0
4396,207,217,222,0
4397,175,185,190,0
4398,51,61,65,2
4399,55,64,68,2
4400,167,175,178,0
4401,177,185,188,0
4402,139,147,150,0
4403,34,42,43,1
4404,25,34,34,1
4405,25,27,22,1
4406,28,30,25,1
4407,27,28,23,1
4408,24,24,19,1
4409,24,23,19,1
4410,22,20,16,1
4411,41,36,32,1
4412,57,52,46,1
4413,96,90,82,2
4414,105,97,87,2
4415,123,115,104,2
4416,167,159,146,0
4417,117,110,93,2
4418,102,96,81,2
4419,96,91,79,2
4420,111,107,98,2
4421,176,173,167,0
4422,116,113,108,2
4423,105,102,97,2
4424,118,117,112,2
4425,105,104,99,2
4426,51,52,46,1
4427,84,85,79,2
4428,114,106,105,2
4429,103,94,94,2
4430,57,50,49,1
4431,122,118,116,2
4432,121,120,117,2
4433,124,125,121,2
4434,141,138,132,0
4435,155,150,143,0
4436,137,129,121,0
4437,118,108,99,2
4438,115,102,92,2
4439,168,155,143,0
4440,123,117,116,2
4441,83,77,76,2
4442,90,84,83,2
4443,74,68,67,2
4444,70,64,63,2
4445,34,29,26,1
4446,27,22,17,1
4447,22,17,12,1
4448,32,27,22,1
4449,41,36,31,1
4450,35,30,25,1
4451,32,28,26,1
4452,26,24,24,1
4453,27,26,25,1
4454,23,25,23,1
4455,24,27,25,1
4456,24,30,27,1
4457,27,37,29,1
4458,28,39,31,1
4459,28,40,32,1
4460,25,41,31,1
4461,24,41,31,1
4462,26,43,33,1
4463,24,45,35,1
4464,22,44,33,1
4465,21,41,31,1
4466,19,38,28,1
4467,18,35,26,1
4468,17,34,25,1
4469,16,32,23,1
4470,19,35,26,1
4471,22,38,29,1
4472,24,38,30,1
4473,23,36,28,1
4474,24,35,33,1
4475,25,37,37,1
4476,24,35,35,1
4477,23,32,31,1
4478,21,30,27,1
4479,20,29,26,1
4480,20,25,24,1
4481,25,27,24,1
4482,22,24,21,1
4483,22,24,21,1
4484,25,27,24,1
4485,25,27,24,1
4486,21,23,20,1
4487,16,17,11,1
4488,32,34,29,1
4489,11,13,12,1
4490,71,73,76,2
4491,22,25,31,1
4492,27,30,37,1
4493,29,32,39,1
4494,83,88,92,2
4495,146,152,152,0
4496,115,123,118,2
4497,172,182,173,0
4498,113,122,118,2
4499,170,180,186,0
4500,219,234,246,0
4501,205,222,240,0
4502,124,139,160,0
4503,27,38,56,1
4504,140,145,157,0
4505,243,244,247,0
4506,174,171,174,0
4507,87,83,84,2
4508,20,20,20,1
4509,35,40,41,1
4510,134,141,131,0
4511,117,120,114,2
4512,130,128,128,0
4513,113,110,113,2
4514,141,142,148,0
4515,149,153,161,0
4516,86,98,97,2
4517,36,51,48,1
4518,32,47,44,1
4519,113,124,123,2
4520,221,223,223,0
4521,215,215,217,0
4522,161,167,171,0
4523,206,212,216,0
4524,223,229,233,0
4525,100,105,109,2
4526,53,59,63,2
4527,119,126,130,2
4528,199,207,210,0
4529,174,181,187,0
4530,97,105,110,2
4531,24,31,37,1
4532,29,37,42,1
4533,26,28,24,1
4534,28,30,25,1
4535,29,30,25,1
4536,25,26,21,1
4537,22,22,17,1
4538,25,24,20,1
4539,43,35,32,1
4540,57,50,45,1
4541,81,73,65,2
4542,89,81,71,2
4543,153,143,133,0
4544,152,142,130,0
4545,108,101,85,2
4546,102,96,82,2
4547,103,97,86,2
4548,157,154,146,0
4549,143,140,135,0
4550,112,109,105,2
4551,124,121,116,2
4552,114,113,108,2
4553,84,83,78,2
4554,76,77,71,2
4555,124,125,119,2
4556,140,136,132,0
4557,127,122,120,2
4558,77,72,69,2
4559,98,96,92,2
4560,137,136,132,0
4561,135,134,130,0
4562,138,135,130,0
4563,123,119,113,2
4564,155,148,140,0
4565,116,107,100,2
4566,110,98,89,2
4567,103,90,80,2
4568,144,137,134,0
4569,89,81,78,2
4570,83,75,72,2
4571,77,70,67,2
4572,75,67,64,2
4573,45,38,34,1
4574,36,29,21,1
4575,27,21,13,1
4576,30,23,16,1
4577,37,30,23,1
4578,36,29,22,1
4579,29,24,20,1
4580,27,24,22,1
4581,24,23,21,1
4582,25,25,23,1
4583,26,28,25,1
4584,28,31,28,1
4585,27,37,29,1
4586,26,37,29,1
4587,26,38,29,1
4588,24,40,30,1
4589,23,40,30,1
4590,23,40,30,1
4591,26,47,38,1
4592,24,45,36,1
4593,23,43,34,1
4594,21,40,31,1
4595,20,37,29,1
4596,19,36,28,1
4597,18,35,27,1
4598,20,37,29,1
4599,22,38,31,1
4600,24,39,32,1
4601,25,38,31,1
4602,25,37,35,1
4603,26,38,38,1
4604,25,37,36,1
4605,23,34,33,1
4606,22,32,29,1
4607,21,31,28,1
4608,21,30,27,1
4609,24,26,23,1
4610,26,28,25,1
4611,28,30,27,1
4612,29,31,28,1
4613,29,31,28,1
4614,32,34,31,1
4615,26,27,21,1
4616,22,24,19,1
4617,21,23,20,1
4618,19,21,23,1
4619,11,14,18,1
4620,26,29,36,1
4621,33,36,42,1
4622,170,174,177,0
4623,148,154,153,0
4624,124,130,124,2
4625,143,153,144,0
4626,111,119,113,2
4627,195,203,206,0
4628,212,224,237,0
4629,191,206,226,0
4630,44,57,76,2
4631,65,76,90,2
4632,211,216,222,0
4633,219,220,224,0
4634,144,140,144,0
4635,30,25,29,1
4636,21,20,22,1
4637,14,17,18,1
4638,16,26,20,1
4639,29,33,32,1
4640,92,92,96,2
4641,161,160,169,0
4642,131,133,145,0
4643,123,129,142,0
4644,125,138,145,0
4645,102,120,123,2
4646,65,83,82,2
4647,110,124,118,2
4648,189,195,188,0
4649,137,139,135,0
4650,158,161,164,0
4651,226,229,233,0
4652,203,206,209,0
4653,64,68,71,2
4654,51,55,58,1
4655,160,166,169,0
4656,219,227,231,0
4657,177,184,190,0
4658,66,73,81,2
4659,28,35,46,1
4660,26,33,44,1
4661,23,28,24,1
4662,25,27,22,1
4663,27,29,24,1
4664,24,25,20,1
4665,23,24,19,1
4666,33,34,29,1
4667,55,47,44,1
4668,77,69,64,2
4669,112,103,96,2
4670,114,105,95,2
4671,161,151,141,0
4672,117,108,95,2
4673,109,102,87,2
4674,108,102,90,2
4675,110,104,95,2
4676,168,164,158,0
4677,136,132,129,0
4678,139,135,132,0
4679,138,135,130,0
4680,111,110,105,2
4681,85,84,79,2
4682,91,92,86,2
4683,119,120,114,2
4684,127,127,122,2
4685,131,130,126,0
4686,99,99,94,2
4687,51,50,46,1
4688,87,86,82,2
4689,116,115,111,2
4690,132,131,126,0
4691,100,97,92,2
4692,150,145,139,0
4693,142,134,126,0
4694,127,117,108,2
4695,89,77,68,2
4696,163,154,147,0
4697,116,107,99,2
4698,75,66,59,2
4699,75,66,58,2
4700,71,62,55,2
4701,62,53,45,1
4702,45,37,27,1
4703,34,25,16,1
4704,35,26,17,1
4705,45,36,26,1
4706,51,43,33,1
4707,37,31,25,1
4708,34,29,26,1
4709,26,23,20,1
4710,26,26,22,1
4711,24,25,20,1
4712,24,26,21,1
4713,25,34,29,1
4714,23,34,28,1
4715,23,35,29,1
4716,26,41,34,1
4717,27,44,36,1
4718,26,43,35,1
4719,26,47,38,1
4720,24,45,37,1
4721,23,42,34,1
4722,21,40,32,1
4723,20,37,30,1
4724,19,36,29,1
4725,19,38,32,1
4726,21,38,32,1
4727,22,39,33,1
4728,24,40,34,1
4729,26,41,36,1
4730,25,40,38,1
4731,25,39,39,1
4732,25,38,37,1
4733,24,36,34,1
4734,24,35,31,1
4735,23,34,30,1
4736,24,34,30,1
4737,28,30,27,1
4738,33,35,32,1
4739,31,33,30,1
4740,20,22,19,1
4741,18,20,17,1
4742,24,26,23,1
4743,22,23,16,1
4744,14,16,11,1
4745,11,12,9,1
4746,17,19,20,1
4747,17,20,24,1
4748,32,35,41,1
4749,65,66,71,2
4750,184,188,191,0
4751,169,174,173,0
4752,173,180,174,0
4753,108,115,107,2
4754,151,158,150,0
4755,180,187,188,0
4756,194,204,216,0
4757,114,127,148,0
4758,22,33,52,1
4759,145,154,165,0
