id,dim1,dim2,dim3,cid
1486,98,91,85,2
1487,91,83,78,2
1595,85,76,69,2
1596,131,121,119,2
1599,115,110,108,2
1600,119,115,111,2
1603,116,104,97,2
1604,113,96,89,2
1605,113,95,85,2
1606,119,102,88,2
1607,101,87,74,2
1610,117,113,104,2
1611,109,107,100,2
1612,115,112,103,2
1613,122,118,109,2
1614,85,81,72,2
1615,119,112,104,2
1724,95,85,82,2
1725,109,100,102,2
1726,123,117,118,2
1727,106,102,98,2
1728,117,113,108,2
1729,123,117,119,2
1732,123,108,102,2
1733,101,83,76,2
1734,118,101,89,2
1735,115,101,86,2
1736,118,107,92,2
1739,117,115,102,2
1740,113,111,100,2
1741,108,105,95,2
1742,117,113,103,2
1743,84,80,70,2
1744,82,75,66,2
1852,78,69,65,2
1853,92,83,84,2
1854,127,121,123,2
1855,117,113,109,2
1856,106,103,98,2
1857,112,106,110,2
1858,100,92,94,2
1860,129,114,111,2
1861,126,108,104,2
1862,105,88,77,2
1863,114,98,83,2
1864,122,110,94,2
1865,112,104,88,2
1867,130,129,112,2
1868,121,120,106,2
1869,103,101,89,2
1870,130,127,116,2
1871,82,78,67,2
1872,72,67,57,2
1873,71,64,54,2
1980,81,73,63,2
1981,93,86,78,2
1982,113,108,104,2
1983,114,110,108,2
1984,122,119,119,2
1985,96,101,101,2
1986,102,103,103,2
1989,124,105,103,2
1990,106,88,83,2
1991,106,91,83,2
1992,108,94,82,2
1993,110,97,82,2
1994,136,125,107,2
1997,101,104,90,2
1998,110,112,99,2
1999,103,103,91,2
2001,69,66,57,2
2002,65,58,52,2
2062,80,88,91,2
2109,97,90,82,2
2110,106,102,96,2
2111,96,92,89,2
2112,100,98,97,2
2113,90,95,95,2
2114,102,102,102,2
2115,122,116,115,2
2117,126,109,107,2
2118,113,95,90,2
2119,102,85,77,2
2120,96,80,69,2
2121,103,90,75,2
2122,101,90,72,2
2125,113,115,101,2
2126,103,103,90,2
2127,122,121,109,2
2129,95,91,82,2
2130,82,76,70,2
2189,103,110,116,2
2192,52,62,69,2
2236,72,65,53,2
2237,126,119,109,2
2238,111,106,101,2
2239,102,98,95,2
2240,85,82,81,2
2241,101,106,107,2
2242,114,117,116,2
2243,109,104,103,2
2245,127,112,109,2
2246,110,92,87,2
2247,100,83,75,2
2248,92,75,64,2
2249,94,80,65,2
2250,112,100,82,2
2251,104,92,72,2
2254,127,124,112,2
2255,112,108,97,2
2256,117,113,104,2
2258,97,92,86,2
2316,72,77,80,2
2320,94,104,113,2
2321,87,98,108,2
2365,118,112,101,2
2366,121,118,110,2
2368,117,115,112,2
2369,109,117,116,2
2370,124,127,126,2
2371,106,103,101,2
2373,122,107,104,2
2374,110,92,88,2
2375,97,78,71,2
2376,93,76,66,2
2377,93,77,63,2
2378,86,72,55,2
2379,96,83,64,2
2380,105,93,81,2
2384,109,105,96,2
2385,111,108,99,2
2386,110,106,99,2
2387,68,63,59,2
2450,69,77,85,2
2493,102,96,84,2
2494,129,125,117,2
2495,128,125,120,2
2496,120,117,115,2
2497,108,117,116,2
2498,116,120,119,2
2499,100,97,95,2
2501,90,76,73,2
2502,109,92,87,2
2503,100,81,74,2
2504,86,68,58,2
2505,90,74,60,2
2506,89,73,57,2
2507,94,80,61,2
2508,98,82,71,2
2509,115,99,91,2
2511,126,117,108,2
2512,117,111,102,2
2513,100,97,88,2
2514,128,125,118,2
2515,96,93,88,2
2516,86,81,77,2
2571,78,81,85,2
2577,94,105,116,2
2579,82,83,89,2
2582,90,92,97,2
2583,88,90,95,2
2621,68,62,51,2
2622,111,108,98,2
2625,115,124,123,2
2626,122,127,125,2
2627,117,116,113,2
2629,103,90,86,2
2630,109,93,87,2
2631,104,85,77,2
2632,100,83,72,2
2633,87,71,57,2
2634,81,64,49,2
2635,96,79,61,2
2636,105,86,76,2
2637,106,89,80,2
2640,131,125,117,2
2641,96,93,84,2
2642,82,80,72,2
2643,74,71,66,2
2644,86,82,77,2
2700,105,106,114,2
2701,80,84,96,2
2704,107,111,118,2
2707,51,57,75,2
2709,89,101,97,2
2712,71,72,89,2
2750,103,95,89,2
2751,110,100,93,2
2754,110,115,111,2
2755,107,110,103,2
2757,100,101,89,2
2758,98,97,82,2
2759,96,90,74,2
2760,93,83,69,2
2761,93,76,64,2
2762,99,73,64,2
2763,103,73,65,2
2764,99,72,62,2
2765,109,85,74,2
2766,104,86,74,2
2769,99,97,85,2
2770,99,105,91,2
2771,114,116,103,2
2772,103,100,88,2
2827,68,67,72,2
2829,55,55,65,2
2832,106,107,114,2
2834,92,96,110,2
2838,89,99,98,2
2840,77,83,100,2
2877,65,60,56,2
2878,98,90,84,2
2879,114,104,98,2
2880,132,122,116,2
2881,113,120,117,2
2882,113,118,114,2
2883,109,111,104,2
2885,108,106,94,2
2886,102,98,84,2
2887,98,90,74,2
2888,90,78,64,2
2889,86,70,57,2
2890,91,69,58,2
2891,98,72,63,2
2892,101,75,68,2
2893,98,76,67,2
2894,101,83,73,2
2895,101,89,77,2
2897,121,117,105,2
2898,120,122,108,2
2899,112,112,99,2
2900,88,84,73,2
2901,104,94,86,2
2902,79,65,59,2
2959,101,99,105,2
2960,68,66,73,2
2961,58,56,65,2
2968,104,116,133,2
2969,72,86,110,2
2970,44,59,86,2
2972,66,73,84,2
2973,94,95,95,2
2974,67,63,79,2
3006,92,84,78,2
3007,117,107,100,2
3009,106,115,112,2
3010,114,120,116,2
3011,120,122,115,2
3013,114,108,98,2
3014,100,91,79,2
3015,101,88,76,2
3016,95,81,70,2
3017,92,76,66,2
3018,93,76,65,2
3019,96,77,68,2
3020,106,84,78,2
3021,103,84,77,2
3022,95,78,70,2
3023,97,83,74,2
3024,131,123,110,2
3026,104,104,88,2
3027,108,106,92,2
3028,96,92,81,2
3029,108,101,92,2
3030,68,60,55,2
3085,104,99,99,2
3086,122,116,119,2
3087,94,88,94,2
3091,55,66,82,2
3098,100,119,148,2
3103,73,75,85,2
3134,81,74,67,2
3135,106,95,89,2
3136,132,123,117,2
3137,107,118,114,2
3138,106,113,109,2
3141,109,98,89,2
3142,91,76,68,2
3143,97,78,70,2
3144,99,83,74,2
3145,102,88,78,2
3146,106,92,82,2
3147,106,95,84,2
3148,110,92,88,2
3149,110,91,87,2
3150,110,94,88,2
3151,110,97,88,2
3152,108,98,85,2
3155,112,106,90,2
3156,100,96,83,2
3157,80,76,68,2
3158,105,102,97,2
3159,88,85,81,2
3210,68,63,59,2
3213,93,85,82,2
3215,63,54,57,2
3225,87,114,142,2
3227,77,93,117,2
3231,85,88,100,2
3262,82,75,68,2
3263,118,108,102,2
3264,113,104,98,2
3265,113,124,120,2
3266,109,116,112,2
3269,107,94,86,2
3270,99,81,74,2
3271,99,79,72,2
3272,98,80,73,2
3273,102,87,78,2
3274,110,100,90,2
3275,118,112,100,2
3276,131,115,113,2
3277,124,106,106,2
3278,117,100,95,2
3279,108,94,86,2
3280,110,98,86,2
3281,112,100,85,2
3284,118,114,101,2
3285,93,91,83,2
3286,115,117,112,2
3287,78,80,77,2
3288,91,81,77,2
3338,87,83,80,2
3339,107,103,98,2
3340,64,59,53,2
3341,112,103,99,2
3343,89,79,80,2
3354,100,123,150,2
3359,71,74,87,2
3390,83,75,69,2
3391,122,111,105,2
3392,104,94,88,2
3393,108,116,112,2
3394,107,110,106,2
3396,119,111,105,2
3397,99,86,79,2
3398,101,83,76,2
3399,100,79,73,2
3400,110,93,86,2
3401,135,122,116,2
3407,125,113,104,2
3408,115,103,91,2
3409,109,97,82,2
3412,98,94,81,2
3413,69,68,59,2
3414,67,70,65,2
3415,74,79,74,2
3467,117,115,111,2
3468,90,87,81,2
3471,108,100,99,2
3472,126,117,119,2
3473,112,101,107,2
3474,65,66,75,2
3482,97,117,140,2
3493,70,72,83,2
3518,93,85,79,2
3519,131,120,114,2
3522,113,110,106,2
3524,111,102,97,2
3525,102,89,83,2
3526,98,83,76,2
3527,99,83,76,2
3530,118,113,109,2
3531,123,119,116,2
3532,117,108,112,2
3533,104,93,96,2
3534,132,122,121,2
3536,131,121,109,2
3537,113,101,87,2
3538,112,104,87,2
3540,121,116,104,2
3541,72,70,61,2
3542,78,79,73,2
3543,92,94,89,2
3544,65,62,57,2
3593,58,60,62,2
3594,95,97,96,2
3595,68,68,67,2
3597,88,85,81,2
3598,126,122,120,2
3600,90,85,86,2
3601,97,89,92,2
3602,102,103,110,2
3609,83,101,115,2
3614,81,83,98,2
3622,63,68,78,2
3646,81,73,67,2
3647,115,105,98,2
3649,119,116,113,2
3652,98,90,85,2
3653,99,88,82,2
3654,86,73,66,2
3657,121,111,108,2
3658,105,97,95,2
3659,96,91,90,2
3660,108,100,102,2
3661,117,108,110,2
3662,104,95,93,2
3663,125,116,110,2
3665,128,118,106,2
3666,100,93,78,2
3667,129,123,108,2
3669,102,99,90,2
3670,104,102,96,2
3671,91,91,85,2
3672,73,71,68,2
3673,65,61,58,2
3722,59,65,68,2
3724,59,62,65,2
3725,65,65,65,2
3728,60,57,58,2
3729,85,82,83,2
3730,81,82,87,2
3731,56,62,68,2
3732,86,89,90,2
3736,96,105,113,2
3750,62,70,80,2
3751,64,75,89,2
3754,72,79,90,2
3755,53,61,71,2
3774,74,66,60,2
3775,111,101,94,2
3777,129,122,119,2
3779,121,112,109,2
3780,101,92,87,2
3781,99,89,83,2
3782,109,99,92,2
3784,119,110,104,2
3785,108,100,96,2
3786,111,103,101,2
3787,113,105,106,2
3788,121,116,116,2
3790,120,114,111,2
3791,110,104,99,2
3794,123,116,103,2
3795,106,100,88,2
3797,127,123,113,2
3798,82,79,70,2
3799,106,102,94,2
3800,90,89,85,2
3801,95,91,88,2
3802,68,62,60,2
3848,81,95,95,2
3850,70,80,85,2
3852,75,83,90,2
3857,111,111,109,2
3861,114,116,112,2
3862,115,117,116,2
3864,85,85,95,2
3865,62,63,73,2
3869,96,96,98,2
3874,116,122,97,2
3879,78,93,111,2
3881,61,77,98,2
3884,54,67,78,2
3902,88,81,74,2
3903,129,119,112,2
3907,98,88,86,2
3908,108,99,94,2
3909,88,79,72,2
3912,106,99,93,2
3913,131,123,121,2
3914,118,109,110,2
3915,128,119,121,2
3916,127,124,122,2
3922,113,109,98,2
3923,112,106,96,2
3924,110,103,93,2
3927,105,96,87,2
3928,102,101,99,2
3929,124,123,121,2
3979,92,104,112,2
3980,66,76,85,2
3984,76,80,80,2
3988,121,123,117,2
3991,110,109,114,2
3992,116,109,118,2
3996,102,107,108,2
3997,61,61,64,2
4007,61,78,100,2
4009,103,123,148,2
4010,101,114,128,2
4012,102,118,129,2
4013,64,81,91,2
4014,54,71,79,2
4030,95,88,81,2
4031,126,115,109,2
4032,111,98,93,2
4034,127,114,114,2
4035,101,91,88,2
4036,102,94,88,2
4037,109,102,94,2
4039,109,106,97,2
4040,113,109,103,2
4042,119,110,111,2
4043,130,119,123,2
4045,118,118,113,2
4048,119,116,111,2
4049,111,107,103,2
4051,120,116,107,2
4052,108,101,91,2
4053,131,122,113,2
4056,88,88,86,2
4057,107,106,104,2
4058,82,78,77,2
4107,91,97,105,2
4108,53,59,68,2
4116,74,87,95,2
4117,65,82,91,2
4118,102,115,130,2
4119,65,75,96,2
4120,111,113,135,2
4123,121,123,117,2
4125,100,105,107,2
4132,114,123,102,2
4136,108,109,130,2
4137,118,121,141,2
4138,103,118,125,2
4158,106,99,90,2
4159,117,109,99,2
4160,114,104,93,2
4162,99,90,79,2
4163,97,90,81,2
4164,106,101,93,2
4165,118,113,106,2
4167,109,106,100,2
4168,107,106,100,2
4169,128,126,121,2
4170,101,99,95,2
4171,88,86,83,2
4172,98,89,88,2
4173,110,100,100,2
4174,125,118,118,2
4176,127,125,123,2
4177,85,85,82,2
4180,113,105,96,2
4181,117,107,98,2
4184,78,75,77,2
4185,84,81,83,2
4186,96,92,94,2
4234,114,116,121,2
4235,84,87,95,2
4239,65,73,75,2
4243,111,124,137,2
4245,94,115,131,2
4246,92,110,132,2
4247,53,67,93,2
4249,91,93,109,2
4252,111,114,110,2
4257,71,67,54,2
4259,86,92,68,2
4260,72,83,64,2
4261,107,119,104,2
4270,95,108,113,2
4274,80,89,89,2
4285,69,65,56,2
4286,101,94,84,2
4287,101,95,83,2
4289,135,128,109,2
4290,98,92,76,2
4291,100,94,81,2
4292,112,108,99,2
4295,110,107,102,2
4296,94,93,88,2
4297,122,121,116,2
4298,104,105,99,2
4299,66,67,61,2
4302,117,107,108,2
4303,114,110,109,2
4304,112,112,110,2
4305,99,100,97,2
4308,120,112,103,2
4309,112,101,92,2
4310,134,121,110,2
4312,101,96,97,2
4313,84,80,81,2
4314,90,85,86,2
4315,61,57,58,2
4360,89,90,86,2
4361,84,86,86,2
4362,75,77,81,2
4375,47,59,82,2
4379,127,126,123,2
4380,115,116,114,2
4381,122,127,129,2
4382,120,126,118,2
4383,112,113,106,2
4384,129,125,121,2
4385,111,107,101,2
4386,95,97,90,2
4387,123,129,121,2
4391,98,105,107,2
4398,51,61,65,2
4399,55,64,68,2
4413,96,90,82,2
4414,105,97,87,2
4415,123,115,104,2
4417,117,110,93,2
4418,102,96,81,2
4419,96,91,79,2
4420,111,107,98,2
4422,116,113,108,2
4423,105,102,97,2
4424,118,117,112,2
4425,105,104,99,2
4427,84,85,79,2
4428,114,106,105,2
4429,103,94,94,2
4431,122,118,116,2
4432,121,120,117,2
4433,124,125,121,2
4437,118,108,99,2
4438,115,102,92,2
4440,123,117,116,2
4441,83,77,76,2
4442,90,84,83,2
4443,74,68,67,2
4444,70,64,63,2
4490,71,73,76,2
4494,83,88,92,2
4496,115,123,118,2
4498,113,122,118,2
4507,87,83,84,2
4511,117,120,114,2
4513,113,110,113,2
4516,86,98,97,2
4519,113,124,123,2
4525,100,105,109,2
4526,53,59,63,2
4527,119,126,130,2
4530,97,105,110,2
4541,81,73,65,2
4542,89,81,71,2
4545,108,101,85,2
4546,102,96,82,2
4547,103,97,86,2
4550,112,109,105,2
4551,124,121,116,2
4552,114,113,108,2
4553,84,83,78,2
4554,76,77,71,2
4555,124,125,119,2
4557,127,122,120,2
4558,77,72,69,2
4559,98,96,92,2
4563,123,119,113,2
4565,116,107,100,2
4566,110,98,89,2
4567,103,90,80,2
4569,89,81,78,2
4570,83,75,72,2
4571,77,70,67,2
4572,75,67,64,2
4624,124,130,124,2
4626,111,119,113,2
4630,44,57,76,2
4631,65,76,90,2
4640,92,92,96,2
4645,102,120,123,2
4646,65,83,82,2
4647,110,124,118,2
4653,64,68,71,2
4658,66,73,81,2
4668,77,69,64,2
4669,112,103,96,2
4670,114,105,95,2
4672,117,108,95,2
4673,109,102,87,2
4674,108,102,90,2
4675,110,104,95,2
4680,111,110,105,2
4681,85,84,79,2
4682,91,92,86,2
4683,119,120,114,2
4684,127,127,122,2
4686,99,99,94,2
4688,87,86,82,2
4689,116,115,111,2
4691,100,97,92,2
4694,127,117,108,2
4695,89,77,68,2
4697,116,107,99,2
4698,75,66,59,2
4699,75,66,58,2
4700,71,62,55,2
4749,65,66,71,2
4753,108,115,107,2
4762,109,105,110,2
4767,112,118,122,2
4768,101,101,110,2
4769,112,111,123,2
4774,102,122,120,2
4776,121,130,118,2
4777,122,124,116,2
4780,118,117,122,2
4782,59,59,63,2
4796,94,84,81,2
4797,107,98,91,2
4798,117,107,98,2
4800,98,87,75,2
4801,107,99,85,2
4802,95,88,76,2
4805,108,104,101,2
4806,123,120,117,2
4807,127,124,119,2
4808,64,63,58,2
4809,61,60,55,2
4810,105,106,100,2
4811,126,127,121,2
4812,119,121,114,2
4815,81,80,75,2
4817,103,101,96,2
4819,114,112,107,2
4820,114,109,104,2
4822,124,114,105,2
4823,124,114,105,2
4825,129,120,111,2
4826,74,65,56,2
4827,79,70,61,2
4877,72,76,75,2
4880,123,127,126,2
4882,114,118,114,2
4897,119,120,132,2
4900,54,70,75,2
4901,100,120,122,2
4903,93,108,108,2
4907,91,91,93,2
4910,78,78,78,2
4913,83,86,91,2
4924,81,72,65,2
4925,72,63,56,2
4927,120,109,103,2
4928,107,95,88,2
4929,109,101,90,2
4930,108,99,90,2
4932,121,116,111,2
4934,106,103,100,2
4936,63,62,57,2
4937,73,72,67,2
4938,119,119,111,2
4942,119,121,116,2
4943,76,77,71,2
4944,65,63,58,2
4945,116,113,108,2
4948,121,116,113,2
4951,99,96,87,2
4952,127,118,109,2
4954,122,113,104,2
4955,95,86,77,2
4956,126,117,108,2
5006,122,126,125,2
5007,112,116,115,2
5010,91,94,91,2
5017,123,120,122,2
5030,45,65,66,2
5031,96,109,110,2
5033,124,124,129,2
5036,92,92,92,2
5037,92,92,90,2
5038,64,64,61,2
5039,97,99,97,2
5040,99,102,101,2
5052,94,85,78,2
5053,99,90,83,2
5055,115,104,98,2
5056,101,90,83,2
5057,103,95,84,2
5060,114,109,104,2
5062,120,117,113,2
5063,116,115,111,2
5065,84,83,77,2
5071,101,102,96,2
5073,89,86,79,2
5076,128,123,119,2
5077,121,117,111,2
5079,113,111,103,2
5080,99,90,81,2
5083,89,80,71,2
5084,76,67,58,2
5142,95,102,112,2
5144,109,109,110,2
5145,101,97,98,2
5146,103,96,94,2
5149,82,84,84,2
5150,77,84,105,2
5151,104,107,126,2
5159,55,67,70,2
5160,95,99,105,2
5161,91,91,97,2
5164,97,97,96,2
5168,123,124,118,2
5179,89,82,74,2
5180,96,89,81,2
5182,133,124,117,2
5183,103,93,87,2
5184,100,89,82,2
5185,107,99,88,2
5188,110,105,100,2
5189,120,116,113,2
5190,120,117,113,2
5191,90,89,84,2
5192,67,66,60,2
5193,90,90,82,2
5199,110,111,105,2
5201,79,76,69,2
5204,121,117,112,2
5205,97,94,89,2
5207,112,111,105,2
5208,117,108,99,2
5209,97,88,79,2
5211,109,100,91,2
5212,72,63,54,2
5213,73,64,55,2
5214,69,60,50,2
5287,75,87,91,2
5290,69,68,74,2
5292,117,117,115,2
5294,104,106,94,2
5297,109,110,102,2
5298,62,62,59,2
5307,110,106,97,2
5308,125,120,111,2
5310,116,108,100,2
5311,112,103,96,2
5312,110,101,93,2
5313,133,125,114,2
5316,125,120,116,2
5317,114,110,107,2
5319,84,83,78,2
5321,107,107,98,2
5330,99,95,86,2
5331,127,124,115,2
5333,102,101,97,2
5334,114,113,109,2
5336,102,93,84,2
5337,80,71,62,2
5339,116,107,98,2
5340,72,63,54,2
5341,75,66,58,2
5405,110,109,121,2
5406,68,73,88,2
5407,103,105,118,2
5409,80,79,86,2
5410,119,123,125,2
5415,118,128,134,2
5418,69,68,76,2
5421,92,93,85,2
5424,114,113,99,2
5425,116,114,103,2
5426,122,120,113,2
5427,118,115,111,2
5434,82,79,72,2
5435,117,113,104,2
5438,108,101,93,2
5439,109,101,94,2
5440,102,93,85,2
5443,131,124,117,2
5444,129,124,119,2
5445,98,94,91,2
5446,110,107,102,2
5447,87,87,79,2
5448,67,67,58,2
5449,112,112,102,2
5454,117,119,110,2
5455,99,100,92,2
5456,68,67,57,2
5458,71,69,57,2
5459,128,126,115,2
5461,106,106,101,2
5462,78,78,77,2
5464,120,111,102,2
5465,93,84,75,2
5466,84,75,66,2
5468,97,88,79,2
5469,68,59,52,2
5533,55,52,68,2
5535,97,99,108,2
5536,91,89,97,2
5538,109,112,118,2
5539,61,68,74,2
5542,64,80,80,2
5550,96,98,83,2
5551,82,83,64,2
5552,128,127,108,2
5553,104,102,88,2
5554,98,95,85,2
5555,81,78,72,2
5556,69,65,61,2
5562,94,91,84,2
5566,111,104,96,2
5567,111,104,96,2
5568,106,97,89,2
5573,105,101,98,2
5574,72,69,64,2
5576,63,63,53,2
5580,100,104,96,2
5581,87,93,83,2
5582,72,74,65,2
5583,67,68,58,2
5584,72,71,62,2
5586,80,78,65,2
5587,91,90,78,2
5588,93,93,85,2
5589,96,95,91,2
5590,102,102,101,2
5591,115,115,117,2
5593,88,79,70,2
5594,93,84,75,2
5596,72,63,54,2
5597,67,57,50,2
5663,65,67,71,2
5664,58,63,66,2
5665,62,71,73,2
5670,93,98,104,2
5673,119,122,138,2
5676,60,59,64,2
5677,118,116,114,2
5678,126,127,122,2
5679,112,117,112,2
5682,108,114,118,2
5683,104,104,108,2
5685,83,74,67,2
5689,86,84,71,2
5693,127,122,115,2
5694,109,102,96,2
5695,98,88,85,2
5699,98,88,85,2
5700,126,113,109,2
5701,105,87,83,2
5704,114,106,104,2
5705,112,116,112,2
5706,99,112,107,2
5707,90,110,105,2
5708,64,88,86,2
5709,67,90,87,2
5710,53,69,66,2
5712,76,78,68,2
5715,102,97,86,2
5716,120,117,107,2
5717,123,124,116,2
5719,68,72,67,2
5721,102,95,89,2
5722,71,64,58,2
5723,123,116,110,2
5724,99,92,86,2
5725,68,60,55,2
5791,77,80,82,2
5792,102,108,109,2
5794,77,88,87,2
5801,51,54,67,2
5803,90,94,106,2
5815,87,80,70,2
5816,89,85,74,2
5817,129,127,115,2
5819,78,78,67,2
5820,127,125,115,2
5821,83,79,70,2
5822,112,104,99,2
5823,105,95,91,2
5825,115,111,108,2
5826,123,116,114,2
5827,126,116,113,2
5829,80,67,61,2
5831,70,59,55,2
5832,100,97,92,2
5833,86,95,89,2
5834,71,89,83,2
5835,75,101,95,2
5836,63,92,88,2
5837,57,82,79,2
5838,51,70,65,2
5843,68,63,51,2
5844,118,114,105,2
5845,106,104,98,2
5846,114,114,109,2
5847,78,78,74,2
5850,128,121,115,2
5852,97,90,84,2
5889,78,87,93,2
5919,96,98,97,2
5922,66,76,73,2
5925,54,62,63,2
5945,119,117,105,2
5946,76,74,62,2
5947,87,87,75,2
5948,70,69,57,2
5949,101,97,88,2
5950,100,93,86,2
5951,132,122,118,2
5953,85,80,77,2
5954,95,87,85,2
5955,106,98,94,2
5956,78,68,64,2
5958,69,61,55,2
5959,73,70,65,2
5960,92,97,91,2
5961,77,91,86,2
5962,54,80,73,2
5963,63,96,88,2
5964,61,93,89,2
5965,48,76,72,2
5966,49,71,66,2
5971,68,64,52,2
5972,128,123,112,2
5973,99,95,87,2
5974,105,101,95,2
5975,99,94,91,2
5976,97,90,84,2
5977,123,116,110,2
5978,131,124,118,2
5979,103,96,90,2
5980,67,60,54,2
5981,76,69,63,2
6019,57,63,66,2
6054,90,96,96,2
6059,79,84,82,2
6060,105,105,97,2
6061,106,106,95,2
6072,111,107,98,2
6074,94,92,80,2
6076,74,73,61,2
6077,102,98,87,2
6078,96,88,80,2
6080,116,105,101,2
6082,99,91,89,2
6083,95,87,83,2
6086,80,78,71,2
6087,83,89,81,2
6088,74,87,79,2
6089,71,94,85,2
6090,71,106,96,2
6091,65,106,97,2
6092,61,98,92,2
6093,48,81,75,2
6094,49,76,69,2
6100,94,87,77,2
6101,107,99,92,2
6102,111,102,98,2
6103,129,120,117,2
6104,91,84,78,2
6105,102,95,89,2
6106,81,74,68,2
6107,82,75,69,2
6108,83,76,70,2
6189,97,98,84,2
6190,113,115,103,2
6191,71,74,65,2
6201,107,104,95,2
6204,72,71,57,2
6205,90,86,75,2
6206,113,105,96,2
6208,110,99,94,2
6210,98,90,88,2
6211,82,75,71,2
6214,84,87,78,2
6216,72,91,82,2
6217,83,113,104,2
6218,69,110,100,2
6219,64,111,100,2
6220,56,97,91,2
6221,57,93,86,2
6222,53,83,75,2
6229,90,80,71,2
6230,124,110,106,2
6232,107,100,94,2
6233,114,107,101,2
6234,114,107,101,2
6235,93,86,80,2
6236,83,76,70,2
6274,107,114,117,2
6316,102,102,89,2
6317,122,122,107,2
6318,84,86,71,2
6325,66,57,55,2
6327,67,60,54,2
6329,116,111,102,2
6330,66,62,53,2
6332,87,85,72,2
6333,87,83,72,2
6336,94,85,79,2
6337,118,108,107,2
6338,89,79,78,2
6339,73,65,61,2
6342,95,100,91,2
6343,59,75,66,2
6344,74,98,89,2
6345,86,122,112,2
6346,91,135,125,2
6347,84,134,124,2
6348,66,110,103,2
6349,63,102,95,2
6350,54,88,79,2
6359,104,89,85,2
6360,79,72,66,2
6361,80,73,67,2
6362,87,80,74,2
6363,105,98,92,2
6364,88,82,76,2
6401,118,127,133,2
6446,100,98,83,2
6454,61,60,55,2
6455,86,82,76,2
6457,127,117,109,2
6458,106,96,87,2
6459,86,78,65,2
6460,95,88,75,2
6461,101,95,83,2
6464,128,126,115,2
6465,87,78,75,2
6466,78,67,65,2
6469,64,67,60,2
6470,56,67,58,2
6471,58,78,69,2
6472,76,107,97,2
6473,83,126,115,2
6474,89,136,128,2
6475,82,131,125,2
6476,75,123,117,2
6477,63,108,101,2
6478,55,96,88,2
6479,45,79,72,2
6488,70,61,56,2
6489,86,79,73,2
6490,82,75,69,2
6491,101,97,91,2
6582,112,111,106,2
6583,118,114,108,2
6586,103,93,84,2
6587,93,85,72,2
6588,100,93,82,2
6592,85,82,72,2
6593,85,76,74,2
6597,67,70,63,2
6599,56,76,67,2
6600,81,113,102,2
6601,88,131,121,2
6602,88,135,127,2
6603,89,138,133,2
6604,80,130,125,2
6605,67,115,110,2
6606,60,103,97,2
6607,51,88,81,2
