id,dim1,dim2,dim3,cid
3668,166,161,149,2
3669,102,99,90,2
3670,104,102,96,2
3671,91,91,85,2
3672,73,71,68,0
3673,65,61,58,0
3674,43,38,35,0
3675,37,28,26,0
3676,36,24,24,0
3677,30,17,17,0
3678,44,33,31,0
3679,49,39,37,0
3680,33,26,22,0
3681,31,27,22,0
3682,29,28,23,0
3683,26,25,22,0
3684,23,22,20,0
3685,21,20,18,0
3686,23,23,21,0
3687,25,27,24,0
3688,24,26,23,0
3689,24,29,25,0
3690,25,30,26,0
3691,25,31,27,0
3692,24,30,26,0
3693,22,30,25,0
3694,20,29,24,0
3695,23,28,24,0
3696,21,26,22,0
3697,19,24,20,0
3698,18,23,19,0
3699,19,24,20,0
3700,20,25,21,0
3701,21,27,23,0
3702,20,26,22,0
3703,19,24,20,0
3704,18,23,19,0
3705,17,22,18,0
3706,20,24,21,0
3707,23,26,22,0
3708,20,23,19,0
3709,19,21,18,0
3710,19,21,18,0
3711,21,23,20,0
3712,20,22,19,0
3713,22,24,21,0
3714,21,23,20,0
3715,22,24,21,0
3716,23,25,22,0
3717,23,25,22,0
3718,24,26,23,0
3719,25,33,35,0
3720,40,48,50,0
3721,131,139,140,2
3722,59,65,68,0
3723,128,133,136,2
3724,59,62,65,0
3725,65,65,65,0
3726,18,18,19,0
3727,39,38,38,0
3728,60,57,58,0
3729,85,82,83,0
3730,81,82,87,0
3731,56,62,68,0
3732,86,89,90,2
3733,153,153,151,2
3734,155,158,158,2
3735,167,174,177,2
3736,96,105,113,2
3737,36,48,58,0
3738,172,184,197,2
3739,228,237,248,2
3740,228,231,235,2
3741,149,147,148,2
3742,37,36,50,0
3743,31,31,36,0
3744,34,37,30,0
3745,29,33,19,0
3746,57,62,44,0
3747,204,208,191,2
3748,188,193,186,2
3749,142,147,148,2
3750,62,70,80,0
3751,64,75,89,0
3752,14,28,43,0
3753,34,47,60,0
3754,72,79,90,0
3755,53,61,71,0
3756,38,47,56,0
3757,16,27,35,0
3758,25,36,43,0
3759,26,38,42,0
3760,27,38,42,0
3761,27,36,39,0
3762,26,33,36,0
3763,27,31,34,0
3764,27,29,33,0
3765,22,22,20,0
3766,21,21,19,0
3767,21,22,18,0
3768,23,24,19,0
3769,25,26,20,0
3770,27,28,22,0
3771,26,27,22,0
3772,36,36,31,0
3773,38,33,29,0
3774,74,66,60,0
3775,111,101,94,2
3776,139,127,121,2
3777,129,122,119,2
3778,168,161,159,2
3779,121,112,109,2
3780,101,92,87,2
3781,99,89,83,2
3782,109,99,92,2
3783,174,165,156,2
3784,119,110,104,2
3785,108,100,96,2
3786,111,103,101,2
3787,113,105,106,2
3788,121,116,116,2
3789,139,134,133,2
3790,120,114,111,2
3791,110,104,99,2
3792,148,141,134,2
3793,146,139,130,2
3794,123,116,103,2
3795,106,100,88,2
3796,148,141,130,2
3797,127,123,113,2
3798,82,79,70,0
3799,106,102,94,2
3800,90,89,85,2
3801,95,91,88,2
3802,68,62,60,0
3803,39,30,29,0
3804,30,19,18,0
3805,28,16,15,0
3806,41,30,28,0
3807,51,41,39,0
3808,30,24,20,0
3809,29,26,21,0
3810,28,27,22,0
3811,26,25,22,0
3812,25,24,22,0
3813,23,22,20,0
3814,25,25,23,0
3815,27,29,26,0
3816,26,28,25,0
3817,22,27,23,0
3818,23,28,24,0
3819,24,30,26,0
3820,25,32,28,0
3821,25,34,29,0
3822,26,36,30,0
3823,21,29,24,0
3824,19,27,22,0
3825,17,24,20,0
3826,17,24,20,0
3827,17,24,20,0
3828,18,26,21,0
3829,22,29,25,0
3830,21,28,24,0
3831,19,26,22,0
3832,17,24,20,0
3833,15,23,18,0
3834,19,25,21,0
3835,23,28,24,0
3836,20,25,21,0
3837,18,23,19,0
3838,18,23,19,0
3839,19,24,20,0
3840,19,24,20,0
3841,21,23,20,0
3842,21,23,20,0
3843,23,25,22,0
3844,24,26,23,0
3845,25,27,24,0
3846,25,27,24,0
3847,15,28,28,0
3848,81,95,95,2
3849,122,134,135,2
3850,70,80,85,0
3851,123,131,138,2
3852,75,83,90,0
3853,46,49,53,0
3854,22,25,28,0
3855,18,21,23,0
3856,36,38,38,0
3857,111,111,109,2
3858,131,132,133,2
3859,137,139,142,2
3860,135,137,134,2
3861,114,116,112,2
3862,115,117,116,2
3863,135,137,141,2
3864,85,85,95,2
3865,62,63,73,0
3866,147,153,161,2
3867,231,239,243,2
3868,188,192,195,2
3869,96,96,98,2
3870,21,21,33,0
3871,25,26,28,0
3872,28,32,20,0
3873,36,41,20,0
3874,116,122,97,2
3875,216,222,197,2
3876,166,171,157,2
3877,146,154,151,2
3878,46,56,66,0
3879,78,93,111,2
3880,21,39,62,0
3881,61,77,98,0
3882,160,170,182,2
3883,163,175,187,2
3884,54,67,78,0
3885,24,38,47,0
3886,22,36,45,0
3887,28,42,47,0
3888,24,38,41,0
3889,25,35,38,0
3890,28,33,36,0
3891,29,30,34,0
3892,29,27,32,0
3893,23,22,21,0
3894,22,22,20,0
3895,22,22,18,0
3896,22,23,18,0
3897,24,25,20,0
3898,26,27,21,0
3899,32,33,28,0
3900,39,39,34,0
3901,37,32,28,0
3902,88,81,74,0
3903,129,119,112,2
3904,141,129,123,2
3905,152,140,140,2
3906,161,151,150,2
3907,98,88,86,2
3908,108,99,94,2
3909,88,79,72,0
3910,141,135,127,2
3911,147,143,134,2
3912,106,99,93,2
3913,131,123,121,2
3914,118,109,110,2
3915,128,119,121,2
3916,127,124,122,2
3917,130,129,125,2
3918,146,144,140,2
3919,147,144,139,2
3920,131,127,122,2
3921,157,152,146,2
3922,113,109,98,2
3923,112,106,96,2
3924,110,103,93,2
3925,153,147,136,2
3926,135,129,119,2
3927,105,96,87,2
3928,102,101,99,2
3929,124,123,121,2
3930,57,53,52,0
3931,44,36,36,0
3932,30,20,21,0
3933,38,27,27,0
3934,36,25,23,0
3935,45,35,33,0
3936,32,26,22,0
3937,30,26,22,0
3938,26,25,20,0
3939,27,26,23,0
3940,27,26,24,0
3941,25,24,22,0
3942,26,26,24,0
3943,28,30,27,0
3944,27,29,26,0
3945,21,27,23,0
3946,21,27,23,0
3947,22,30,25,0
3948,24,33,28,0
3949,27,38,32,0
3950,30,41,35,0
3951,23,32,27,0
3952,21,30,25,0
3953,18,27,22,0
3954,17,26,21,0
3955,17,26,21,0
3956,19,28,23,0
3957,21,30,25,0
3958,20,29,24,0
3959,20,29,24,0
3960,18,27,22,0
3961,17,26,21,0
3962,20,27,22,0
3963,23,28,24,0
3964,22,27,23,0
3965,21,26,22,0
3966,20,25,21,0
3967,19,24,20,0
3968,20,25,21,0
3969,23,25,22,0
3970,23,25,22,0
3971,24,26,23,0
3972,26,28,25,0
3973,27,29,26,0
3974,28,30,27,0
3975,23,40,39,0
3976,121,138,137,2
3977,154,169,172,2
3978,147,160,166,2
3979,92,104,112,2
3980,66,76,85,0
3981,25,31,37,0
3982,21,27,31,0
3983,15,20,23,0
3984,76,80,80,0
3985,195,198,195,2
3986,149,151,149,2
3987,135,134,133,2
3988,121,123,117,2
3989,130,132,126,2
3990,137,138,137,2
3991,110,109,114,2
3992,116,109,118,2
3993,131,128,135,2
3994,159,162,165,2
3995,169,176,177,2
3996,102,107,108,2
3997,61,61,64,0
3998,17,15,26,0
3999,22,22,23,0
4000,28,30,17,0
4001,45,49,24,0
4002,168,173,143,2
4003,208,213,183,2
4004,144,149,131,2
4005,196,205,198,2
4006,155,167,177,2
4007,61,78,100,0
4008,19,40,68,0
4009,103,123,148,2
4010,101,114,128,2
4011,185,199,212,2
4012,102,118,129,2
4013,64,81,91,0
4014,54,71,79,0
4015,23,39,44,0
4016,23,37,40,0
4017,24,34,36,0
4018,26,31,34,0
4019,29,27,32,0
4020,30,25,31,0
4021,24,23,22,0
4022,22,22,20,0
4023,22,23,19,0
4024,22,23,18,0
4025,24,25,19,0
4026,25,26,20,0
4027,28,29,24,0
4028,37,37,32,0
4029,33,28,24,0
4030,95,88,81,2
4031,126,115,109,2
4032,111,98,93,2
4033,154,140,140,2
4034,127,114,114,2
4035,101,91,88,2
4036,102,94,88,2
4037,109,102,94,2
4038,165,160,151,2
4039,109,106,97,2
4040,113,109,103,2
4041,146,139,137,2
4042,119,110,111,2
4043,130,119,123,2
4044,131,129,126,2
4045,118,118,113,2
4046,137,136,132,2
4047,128,127,122,2
4048,119,116,111,2
4049,111,107,103,2
4050,159,155,146,2
4051,120,116,107,2
4052,108,101,91,2
4053,131,122,113,2
4054,171,162,152,2
4055,142,132,122,2
4056,88,88,86,2
4057,107,106,104,2
4058,82,78,77,0
4059,48,40,40,0
4060,31,21,22,0
4061,39,28,28,0
4062,37,26,24,0
4063,40,30,28,0
4064,39,32,29,0
4065,35,31,26,0
4066,26,25,20,0
4067,28,27,24,0
4068,28,27,25,0
4069,26,25,23,0
4070,28,28,26,0
4071,30,32,29,0
4072,29,31,28,0
4073,27,32,28,0
4074,25,33,28,0
4075,24,33,28,0
4076,24,33,28,0
4077,24,35,29,0
4078,25,36,30,0
4079,24,35,29,0
4080,22,33,27,0
4081,19,30,24,0
4082,19,30,24,0
4083,19,30,24,0
4084,19,30,24,0
4085,19,30,24,0
4086,19,30,24,0
4087,19,30,24,0
4088,19,30,24,0
4089,19,30,24,0
4090,19,28,23,0
4091,20,26,22,0
4092,23,29,25,0
4093,24,30,26,0
4094,21,27,23,0
4095,17,23,19,0
4096,19,25,21,0
4097,22,24,21,0
4098,25,27,24,0
4099,26,28,25,0
4100,23,25,22,0
4101,28,30,27,0
4102,40,42,39,0
4103,39,46,42,0
4104,173,179,178,2
4105,206,211,213,2
4106,184,190,195,2
4107,91,97,105,2
4108,53,59,68,0
4109,21,27,34,0
4110,15,22,27,0
4111,21,28,31,0
4112,125,134,132,2
4113,189,198,193,2
4114,179,187,188,2
4115,128,137,148,2
4116,74,87,95,2
4117,65,82,91,0
4118,102,115,130,2
4119,65,75,96,0
4120,111,113,135,2
4121,136,137,151,2
4122,131,132,134,2
4123,121,123,117,2
4124,148,152,149,2
4125,100,105,107,2
4126,44,44,50,0
4127,27,26,26,0
4128,34,30,21,0
4129,62,59,39,0
4130,188,191,162,2
4131,159,166,132,2
4132,114,123,102,2
4133,215,227,212,2
4134,130,141,139,2
4135,30,37,48,0
4136,108,109,130,2
4137,118,121,141,2
4138,103,118,125,2
4139,144,158,166,2
4140,160,176,183,2
4141,155,171,177,2
4142,127,143,150,2
4143,30,42,48,0
4144,30,40,43,0
4145,31,40,42,0
4146,17,25,24,0
4147,29,35,33,0
4148,24,29,25,0
4149,22,24,19,0
4150,24,25,21,0
4151,21,21,17,0
4152,22,22,18,0
4153,28,26,22,0
4154,26,23,19,0
4155,24,22,18,0
4156,51,48,43,0
4157,46,42,34,0
4158,106,99,90,2
4159,117,109,99,2
4160,114,104,93,2
4161,161,152,139,2
4162,99,90,79,2
4163,97,90,81,2
4164,106,101,93,2
4165,118,113,106,2
4166,160,157,151,2
4167,109,106,100,2
4168,107,106,100,2
4169,128,126,121,2
4170,101,99,95,2
4171,88,86,83,2
4172,98,89,88,2
4173,110,100,100,2
4174,125,118,118,2
4175,149,144,143,2
4176,127,125,123,2
4177,85,85,82,0
4178,142,137,131,2
4179,136,131,122,2
4180,113,105,96,2
4181,117,107,98,2
4182,166,154,143,2
4183,140,127,117,2
4184,78,75,77,0
4185,84,81,83,0
4186,96,92,94,2
4187,54,48,51,0
4188,38,31,34,0
4189,34,28,29,0
4190,36,30,27,0
4191,33,28,25,0
4192,40,35,32,0
4193,40,36,32,0
4194,24,21,17,0
4195,27,25,24,0
4196,23,23,22,0
4197,27,27,26,0
4198,23,25,24,0
4199,25,30,28,0
4200,27,33,30,0
4201,20,29,22,0
4202,22,33,25,0
4203,24,35,26,0
4204,22,36,27,0
4205,23,39,28,0
4206,27,43,33,0
4207,21,40,29,0
4208,19,38,28,0
4209,17,34,25,0
4210,16,33,23,0
4211,15,30,21,0
4212,15,30,21,0
4213,15,29,20,0
4214,18,33,23,0
4215,22,34,26,0
4216,22,35,26,0
4217,20,32,23,0
4218,21,32,27,0
4219,24,33,32,0
4220,24,32,31,0
4221,23,31,29,0
4222,20,28,24,0
4223,19,25,22,0
4224,24,28,26,0
4225,25,27,24,0
4226,28,30,27,0
4227,28,30,27,0
4228,28,30,27,0
4229,35,37,34,0
4230,46,48,45,0
4231,42,43,39,0
4232,182,183,182,2
4233,206,207,209,2
4234,114,116,121,2
4235,84,87,95,2
4236,22,25,34,0
4237,17,21,30,0
4238,4,8,15,0
4239,65,73,75,0
4240,171,181,178,2
4241,160,171,165,2
4242,178,188,189,2
4243,111,124,137,2
4244,116,134,148,2
4245,94,115,131,2
4246,92,110,132,2
4247,53,67,93,0
4248,8,14,39,0
4249,91,93,109,2
4250,153,152,155,2
4251,146,145,140,2
4252,111,114,110,2
4253,129,136,138,2
4254,143,145,144,2
4255,55,55,51,0
4256,40,36,28,0
4257,71,67,54,0
4258,131,133,112,2
4259,86,92,68,0
4260,72,83,64,0
4261,107,119,104,2
4262,20,32,25,0
4263,27,31,37,0
4264,208,202,217,2
4265,193,187,203,2
4266,173,185,191,2
4267,138,150,156,2
4268,198,210,216,2
4269,215,228,233,2
4270,95,108,113,2
4271,34,44,50,0
4272,121,129,132,2
4273,134,142,145,2
4274,80,89,89,2
4275,30,39,35,0
4276,25,34,29,0
4277,22,23,18,0
4278,26,27,22,0
4279,24,23,19,0
4280,23,22,18,0
4281,27,25,22,0
4282,24,20,17,0
4283,41,36,32,0
4284,50,45,40,0
4285,69,65,56,0
4286,101,94,84,2
4287,101,95,83,2
4288,150,142,129,2
4289,135,128,109,2
4290,98,92,76,2
4291,100,94,81,2
4292,112,108,99,2
4293,163,160,153,2
4294,131,128,123,2
4295,110,107,102,2
4296,94,93,88,2
4297,122,121,116,2
4298,104,105,99,2
4299,66,67,61,0
4300,63,52,52,0
4301,51,37,40,0
4302,117,107,108,2
4303,114,110,109,2
4304,112,112,110,2
4305,99,100,97,2
4306,133,128,122,2
4307,154,149,142,2
4308,120,112,103,2
4309,112,101,92,2
4310,134,121,110,2
4311,150,136,125,2
4312,101,96,97,2
4313,84,80,81,0
4314,90,85,86,2
4315,61,57,58,0
4316,55,51,51,0
4317,34,30,30,0
4318,29,25,22,0
4319,28,24,21,0
4320,39,35,32,0
4321,47,43,40,0
4322,34,30,27,0
4323,34,31,30,0
4324,25,25,25,0
4325,28,29,28,0
4326,21,24,23,0
4327,21,27,25,0
4328,22,28,26,0
4329,21,31,23,0
4330,24,36,26,0
4331,26,39,29,0
4332,23,39,29,0
4333,24,42,30,0
4334,29,47,35,0
4335,21,43,31,0
4336,19,41,29,0
4337,18,38,27,0
4338,16,35,24,0
4339,15,32,22,0
4340,14,31,21,0
4341,14,30,20,0
4342,19,35,25,0
4343,23,36,27,0
4344,23,36,27,0
4345,22,33,25,0
4346,23,33,30,0
4347,25,35,36,0
4348,23,33,34,0
4349,21,31,30,0
4350,19,28,25,0
4351,20,26,24,0
4352,22,26,25,0
4353,27,29,26,0
4354,25,27,24,0
4355,25,27,24,0
4356,27,29,26,0
4357,29,31,28,0
4358,30,32,29,0
4359,18,19,14,0
4360,89,90,86,2
4361,84,86,86,2
4362,75,77,81,0
4363,45,48,54,0
4364,19,22,31,0
4365,26,30,38,0
4366,29,34,39,0
4367,132,139,140,2
4368,173,182,178,2
4369,175,186,177,2
4370,161,172,170,2
4371,137,148,159,2
4372,197,213,227,2
4373,198,217,234,2
4374,143,160,181,2
4375,47,59,82,0
4376,28,34,52,0
4377,158,160,172,2
4378,167,166,169,2
4379,127,126,123,2
4380,115,116,114,2
4381,122,127,129,2
4382,120,126,118,2
4383,112,113,106,2
4384,129,125,121,2
4385,111,107,101,2
4386,95,97,90,2
4387,123,129,121,2
4388,20,32,20,0
4389,14,27,18,0
4390,21,35,30,0
4391,98,105,107,2
4392,219,218,226,2
4393,232,231,238,2
4394,181,191,195,2
4395,153,163,167,2
4396,207,217,222,2
4397,175,185,190,2
4398,51,61,65,0
4399,55,64,68,0
4400,167,175,178,2
4401,177,185,188,2
4402,139,147,150,2
4403,34,42,43,0
4404,25,34,34,0
4405,25,27,22,0
4406,28,30,25,0
4407,27,28,23,0
4408,24,24,19,0
4409,24,23,19,0
4410,22,20,16,0
4411,41,36,32,0
4412,57,52,46,0
4413,96,90,82,2
4414,105,97,87,2
4415,123,115,104,2
4416,167,159,146,2
4417,117,110,93,2
4418,102,96,81,2
4419,96,91,79,2
4420,111,107,98,2
4421,176,173,167,2
4422,116,113,108,2
4423,105,102,97,2
4424,118,117,112,2
4425,105,104,99,2
4426,51,52,46,0
4427,84,85,79,0
4428,114,106,105,2
4429,103,94,94,2
4430,57,50,49,0
4431,122,118,116,2
4432,121,120,117,2
4433,124,125,121,2
4434,141,138,132,2
4435,155,150,143,2
4436,137,129,121,2
4437,118,108,99,2
4438,115,102,92,2
4439,168,155,143,2
4440,123,117,116,2
4441,83,77,76,0
4442,90,84,83,2
4443,74,68,67,0
4444,70,64,63,0
4445,34,29,26,0
4446,27,22,17,0
4447,22,17,12,0
4448,32,27,22,0
4449,41,36,31,0
4450,35,30,25,0
4451,32,28,26,0
4452,26,24,24,0
4453,27,26,25,0
4454,23,25,23,0
4455,24,27,25,0
4456,24,30,27,0
4457,27,37,29,0
4458,28,39,31,0
4459,28,40,32,0
4460,25,41,31,0
4461,24,41,31,0
4462,26,43,33,0
4463,24,45,35,0
4464,22,44,33,0
4465,21,41,31,0
4466,19,38,28,0
4467,18,35,26,0
4468,17,34,25,0
4469,16,32,23,0
4470,19,35,26,0
4471,22,38,29,0
4472,24,38,30,0
4473,23,36,28,0
4474,24,35,33,0
4475,25,37,37,0
4476,24,35,35,0
4477,23,32,31,0
4478,21,30,27,0
4479,20,29,26,0
4480,20,25,24,0
4481,25,27,24,0
4482,22,24,21,0
4483,22,24,21,0
4484,25,27,24,0
4485,25,27,24,0
4486,21,23,20,0
4487,16,17,11,0
4488,32,34,29,0
4489,11,13,12,0
4490,71,73,76,0
4491,22,25,31,0
4492,27,30,37,0
4493,29,32,39,0
4494,83,88,92,2
4495,146,152,152,2
4496,115,123,118,2
4497,172,182,173,2
4498,113,122,118,2
4499,170,180,186,2
4500,219,234,246,2
4501,205,222,240,2
4502,124,139,160,2
4503,27,38,56,0
4504,140,145,157,2
4505,243,244,247,2
4506,174,171,174,2
4507,87,83,84,2
4508,20,20,20,0
4509,35,40,41,0
4510,134,141,131,2
4511,117,120,114,2
4512,130,128,128,2
4513,113,110,113,2
4514,141,142,148,2
4515,149,153,161,2
4516,86,98,97,2
4517,36,51,48,0
4518,32,47,44,0
4519,113,124,123,2
4520,221,223,223,2
4521,215,215,217,2
4522,161,167,171,2
4523,206,212,216,2
4524,223,229,233,2
4525,100,105,109,2
4526,53,59,63,0
4527,119,126,130,2
4528,199,207,210,2
4529,174,181,187,2
4530,97,105,110,2
4531,24,31,37,0
4532,29,37,42,0
4533,26,28,24,0
4534,28,30,25,0
4535,29,30,25,0
4536,25,26,21,0
4537,22,22,17,0
4538,25,24,20,0
4539,43,35,32,0
4540,57,50,45,0
4541,81,73,65,0
4542,89,81,71,0
4543,153,143,133,2
4544,152,142,130,2
4545,108,101,85,2
4546,102,96,82,2
4547,103,97,86,2
4548,157,154,146,2
4549,143,140,135,2
4550,112,109,105,2
4551,124,121,116,2
4552,114,113,108,2
4553,84,83,78,0
4554,76,77,71,0
4555,124,125,119,2
4556,140,136,132,2
4557,127,122,120,2
4558,77,72,69,0
4559,98,96,92,2
4560,137,136,132,2
4561,135,134,130,2
4562,138,135,130,2
4563,123,119,113,2
4564,155,148,140,2
4565,116,107,100,2
4566,110,98,89,2
4567,103,90,80,2
4568,144,137,134,2
4569,89,81,78,0
4570,83,75,72,0
4571,77,70,67,0
4572,75,67,64,0
4573,45,38,34,0
4574,36,29,21,0
4575,27,21,13,0
4576,30,23,16,0
4577,37,30,23,0
4578,36,29,22,0
4579,29,24,20,0
4580,27,24,22,0
4581,24,23,21,0
4582,25,25,23,0
4583,26,28,25,0
4584,28,31,28,0
4585,27,37,29,0
4586,26,37,29,0
4587,26,38,29,0
4588,24,40,30,0
4589,23,40,30,0
4590,23,40,30,0
4591,26,47,38,0
4592,24,45,36,0
4593,23,43,34,0
4594,21,40,31,0
4595,20,37,29,0
4596,19,36,28,0
4597,18,35,27,0
4598,20,37,29,0
4599,22,38,31,0
4600,24,39,32,0
4601,25,38,31,0
4602,25,37,35,0
4603,26,38,38,0
4604,25,37,36,0
4605,23,34,33,0
4606,22,32,29,0
4607,21,31,28,0
4608,21,30,27,0
4609,24,26,23,0
4610,26,28,25,0
4611,28,30,27,0
4612,29,31,28,0
4613,29,31,28,0
4614,32,34,31,0
4615,26,27,21,0
4616,22,24,19,0
4617,21,23,20,0
4618,19,21,23,0
4619,11,14,18,0
4620,26,29,36,0
4621,33,36,42,0
4622,170,174,177,2
4623,148,154,153,2
4624,124,130,124,2
4625,143,153,144,2
4626,111,119,113,2
4627,195,203,206,2
4628,212,224,237,2
4629,191,206,226,2
4630,44,57,76,0
4631,65,76,90,0
4632,211,216,222,2
4633,219,220,224,2
4634,144,140,144,2
4635,30,25,29,0
4636,21,20,22,0
4637,14,17,18,0
4638,16,26,20,0
4639,29,33,32,0
4640,92,92,96,2
4641,161,160,169,2
4642,131,133,145,2
4643,123,129,142,2
4644,125,138,145,2
4645,102,120,123,2
4646,65,83,82,0
4647,110,124,118,2
4648,189,195,188,2
4649,137,139,135,2
4650,158,161,164,2
4651,226,229,233,2
4652,203,206,209,2
4653,64,68,71,0
4654,51,55,58,0
4655,160,166,169,2
4656,219,227,231,2
4657,177,184,190,2
4658,66,73,81,0
4659,28,35,46,0
4660,26,33,44,0
4661,23,28,24,0
4662,25,27,22,0
4663,27,29,24,0
4664,24,25,20,0
4665,23,24,19,0
4666,33,34,29,0
4667,55,47,44,0
4668,77,69,64,0
4669,112,103,96,2
4670,114,105,95,2
4671,161,151,141,2
4672,117,108,95,2
4673,109,102,87,2
4674,108,102,90,2
4675,110,104,95,2
4676,168,164,158,2
4677,136,132,129,2
4678,139,135,132,2
4679,138,135,130,2
4680,111,110,105,2
4681,85,84,79,0
4682,91,92,86,2
4683,119,120,114,2
4684,127,127,122,2
4685,131,130,126,2
4686,99,99,94,2
4687,51,50,46,0
4688,87,86,82,2
4689,116,115,111,2
4690,132,131,126,2
4691,100,97,92,2
4692,150,145,139,2
4693,142,134,126,2
4694,127,117,108,2
4695,89,77,68,0
4696,163,154,147,2
4697,116,107,99,2
4698,75,66,59,0
4699,75,66,58,0
4700,71,62,55,0
4701,62,53,45,0
4702,45,37,27,0
4703,34,25,16,0
4704,35,26,17,0
4705,45,36,26,0
4706,51,43,33,0
4707,37,31,25,0
4708,34,29,26,0
4709,26,23,20,0
4710,26,26,22,0
4711,24,25,20,0
4712,24,26,21,0
4713,25,34,29,0
4714,23,34,28,0
4715,23,35,29,0
4716,26,41,34,0
4717,27,44,36,0
4718,26,43,35,0
4719,26,47,38,0
4720,24,45,37,0
4721,23,42,34,0
4722,21,40,32,0
4723,20,37,30,0
4724,19,36,29,0
4725,19,38,32,0
4726,21,38,32,0
4727,22,39,33,0
4728,24,40,34,0
4729,26,41,36,0
4730,25,40,38,0
4731,25,39,39,0
4732,25,38,37,0
4733,24,36,34,0
4734,24,35,31,0
4735,23,34,30,0
4736,24,34,30,0
4737,28,30,27,0
4738,33,35,32,0
4739,31,33,30,0
4740,20,22,19,0
4741,18,20,17,0
4742,24,26,23,0
4743,22,23,16,0
4744,14,16,11,0
4745,11,12,9,0
4746,17,19,20,0
4747,17,20,24,0
4748,32,35,41,0
4749,65,66,71,0
4750,184,188,191,2
4751,169,174,173,2
4752,173,180,174,2
4753,108,115,107,2
4754,151,158,150,2
4755,180,187,188,2
4756,194,204,216,2
4757,114,127,148,2
4758,22,33,52,0
4759,145,154,165,2
4760,199,205,206,2
4761,192,193,194,2
4762,109,105,110,2
4763,40,34,40,0
4764,22,21,24,0
4765,21,24,24,0
4766,11,20,21,0
4767,112,118,122,2
4768,101,101,110,2
4769,112,111,123,2
4770,132,135,149,2
4771,144,152,165,2
4772,122,137,148,2
4773,116,134,141,2
4774,102,122,120,2
4775,144,160,152,2
4776,121,130,118,2
4777,122,124,116,2
4778,134,133,138,2
4779,190,190,195,2
4780,118,117,122,2
4781,46,45,50,0
4782,59,59,63,0
4783,199,203,207,2
4784,217,224,230,2
4785,120,127,134,2
4786,37,43,54,0
4787,29,35,49,0
4788,29,35,49,0
4789,23,28,24,0
4790,21,26,20,0
4791,25,27,22,0
4792,22,24,19,0
4793,25,26,21,0
4794,41,42,37,0
4795,55,46,43,0
4796,94,84,81,2
4797,107,98,91,2
4798,117,107,98,2
4799,158,148,138,2
4800,98,87,75,2
4801,107,99,85,2
4802,95,88,76,2
4803,151,145,136,2
4804,149,145,140,2
4805,108,104,101,2
4806,123,120,117,2
4807,127,124,119,2
4808,64,63,58,0
4809,61,60,55,0
4810,105,106,100,2
4811,126,127,121,2
4812,119,121,114,2
4813,139,141,135,2
4814,131,132,126,2
4815,81,80,75,0
4816,54,53,48,0
4817,103,101,96,2
4818,138,137,132,2
4819,114,112,107,2
4820,114,109,104,2
4821,161,153,145,2
4822,124,114,105,2
4823,124,114,105,2
4824,135,126,117,2
4825,129,120,111,2
4826,74,65,56,0
4827,79,70,61,0
4828,61,52,43,0
4829,62,53,44,0
4830,44,36,25,0
4831,30,22,11,0
4832,28,20,9,0
4833,37,29,18,0
4834,48,40,29,0
4835,33,26,20,0
4836,32,27,24,0
4837,25,21,17,0
4838,28,27,22,0
4839,26,27,22,0
4840,27,29,23,0
4841,25,34,28,0
4842,22,33,27,0
4843,24,37,30,0
4844,30,45,38,0
4845,33,50,42,0
4846,32,49,41,0
4847,25,46,39,0
4848,24,45,38,0
4849,22,41,35,0
4850,21,39,33,0
4851,19,36,30,0
4852,19,36,30,0
4853,20,39,33,0
4854,20,39,33,0
4855,23,40,34,0
4856,24,41,35,0
4857,27,42,37,0
4858,26,41,39,0
4859,25,39,39,0
4860,24,38,37,0
4861,25,37,35,0
4862,24,36,32,0
4863,24,35,31,0
4864,22,33,29,0
4865,27,29,26,0
4866,27,29,26,0
4867,20,22,19,0
4868,29,31,28,0
4869,24,26,23,0
4870,22,24,21,0
4871,24,23,21,0
4872,30,29,27,0
4873,24,24,22,0
4874,16,18,15,0
4875,25,27,24,0
4876,38,40,37,0
4877,72,76,75,0
4878,200,204,203,2
4879,224,228,227,2
4880,123,127,126,2
4881,11,15,14,0
4882,114,118,114,2
4883,192,196,195,2
4884,176,183,195,2
4885,37,47,64,0
4886,28,37,52,0
4887,205,212,218,2
4888,226,227,228,2
4889,158,155,157,2
4890,182,177,180,2
4891,49,43,45,0
4892,20,20,17,0
4893,13,15,12,0
4894,42,52,62,0
4895,216,222,234,2
4896,191,191,203,2
4897,119,120,132,2
4898,184,191,201,2
4899,185,195,204,2
4900,54,70,75,0
4901,100,120,122,2
4902,138,158,159,2
4903,93,108,108,2
4904,126,131,134,2
4905,152,153,156,2
4906,129,129,131,2
4907,91,91,93,2
4908,25,25,25,0
4909,47,47,47,0
4910,78,78,78,0
4911,203,205,206,2
4912,149,153,154,2
4913,83,86,91,2
4914,25,28,36,0
4915,34,36,49,0
4916,19,21,36,0
4917,22,26,28,0
4918,22,26,26,0
4919,25,28,26,0
4920,22,24,19,0
4921,25,26,19,0
4922,34,35,27,0
4923,41,32,25,0
4924,81,72,65,0
4925,72,63,56,0
4926,152,141,135,2
4927,120,109,103,2
4928,107,95,88,2
4929,109,101,90,2
4930,108,99,90,2
4931,162,156,149,2
4932,121,116,111,2
4933,132,128,125,2
4934,106,103,100,2
4935,133,132,128,2
4936,63,62,57,0
4937,73,72,67,0
4938,119,119,111,2
