id,dim1,dim2,dim3,cid
1456,24,26,23,0
1457,24,26,23,0
1458,24,26,23,0
1459,24,26,23,0
1460,24,26,23,0
1461,21,23,18,0
1462,29,31,25,0
1463,17,18,9,0
1464,40,38,25,0
1465,48,43,28,0
1466,53,47,31,0
1467,89,79,73,0
1488,41,32,27,0
1489,29,20,15,0
1490,33,24,17,0
1491,40,32,25,0
1492,42,36,28,0
1493,40,37,28,0
1494,30,28,18,0
1495,27,25,16,0
1496,25,27,16,0
1497,22,24,15,0
1498,23,24,16,0
1499,25,26,21,0
1500,24,25,20,0
1501,21,23,17,0
1502,21,22,16,0
1503,20,21,16,0
1504,20,21,16,0
1505,19,19,17,0
1506,18,18,16,0
1507,19,18,16,0
1508,20,19,17,0
1509,21,20,18,0
1510,22,21,19,0
1511,21,20,18,0
1512,19,18,16,0
1513,20,19,17,0
1514,20,19,17,0
1515,20,19,17,0
1516,20,19,17,0
1517,20,19,17,0
1518,20,19,17,0
1519,18,17,13,0
1520,17,16,12,0
1521,17,16,12,0
1522,16,15,11,0
1523,15,14,10,0
1524,15,14,10,0
1525,18,17,13,0
1526,17,16,12,0
1527,16,15,11,0
1528,15,14,10,0
1529,14,13,9,0
1530,14,14,9,0
1531,14,15,9,0
1532,15,16,10,0
1533,16,17,11,0
1534,16,17,11,0
1535,17,18,12,0
1536,16,17,11,0
1537,19,19,17,0
1538,18,18,16,0
1539,19,19,17,0
1540,22,22,20,0
1541,26,26,24,0
1542,28,28,26,0
1543,20,22,19,0
1544,22,24,21,0
1545,23,25,22,0
1546,23,25,22,0
1547,21,23,20,0
1548,20,22,19,0
1549,21,23,22,0
1550,19,21,20,0
1551,18,20,19,0
1552,19,21,20,0
1553,22,24,23,0
1554,24,26,23,0
1555,24,26,21,0
1556,24,26,21,0
1557,23,25,20,0
1558,22,24,19,0
1559,21,23,18,0
1560,25,27,22,0
1561,26,28,23,0
1562,23,25,20,0
1563,21,23,18,0
1564,21,23,18,0
1565,23,25,20,0
1566,21,23,20,0
1567,22,24,21,0
1568,24,26,23,0
1569,24,26,23,0
1570,22,24,21,0
1571,21,23,20,0
1572,22,24,21,0
1573,23,25,22,0
1574,23,25,22,0
1575,23,25,22,0
1576,23,25,22,0
1577,21,23,20,0
1578,20,22,19,0
1579,20,22,19,0
1580,21,23,20,0
1581,21,23,20,0
1582,21,23,20,0
1583,22,24,21,0
1584,22,24,21,0
1585,22,24,21,0
1586,22,24,21,0
1587,22,24,21,0
1588,22,24,21,0
1589,30,32,29,0
1590,23,25,19,0
1591,28,28,21,0
1592,32,30,18,0
1593,55,50,37,0
1594,50,44,28,0
1595,85,76,69,0
1614,85,81,72,0
1616,63,56,48,0
1617,36,28,20,0
1618,30,23,17,0
1619,31,24,18,0
1620,36,29,23,0
1621,33,28,22,0
1622,28,23,17,0
1623,24,19,13,0
1624,24,26,15,0
1625,22,23,15,0
1626,23,24,17,0
1627,26,27,21,0
1628,24,25,20,0
1629,22,23,18,0
1630,22,23,17,0
1631,21,22,17,0
1632,21,22,17,0
1633,19,19,17,0
1634,18,18,16,0
1635,19,18,16,0
1636,20,19,17,0
1637,21,20,18,0
1638,22,21,19,0
1639,21,20,18,0
1640,19,18,16,0
1641,20,19,17,0
1642,20,19,17,0
1643,20,19,17,0
1644,20,19,17,0
1645,20,19,17,0
1646,20,19,17,0
1647,18,17,13,0
1648,17,16,12,0
1649,17,16,12,0
1650,16,15,11,0
1651,15,14,10,0
1652,16,15,11,0
1653,18,17,13,0
1654,17,16,12,0
1655,16,15,11,0
1656,14,13,9,0
1657,13,12,8,0
1658,13,13,8,0
1659,14,15,9,0
1660,15,16,10,0
1661,16,17,11,0
1662,16,17,11,0
1663,17,18,12,0
1664,16,17,11,0
1665,24,24,22,0
1666,21,21,19,0
1667,20,20,18,0
1668,21,21,19,0
1669,23,23,21,0
1670,23,23,21,0
1671,19,21,18,0
1672,20,22,19,0
1673,22,24,21,0
1674,22,24,21,0
1675,21,23,20,0
1676,21,23,21,0
1677,22,26,27,0
1678,19,23,24,0
1679,17,21,22,0
1680,18,22,23,0
1681,21,25,26,0
1682,22,25,24,0
1683,23,26,20,0
1684,25,27,21,0
1685,25,27,22,0
1686,24,27,21,0
1687,23,25,19,0
1688,26,28,22,0
1689,26,29,23,0
1690,25,27,21,0
1691,23,26,20,0
1692,22,24,18,0
1693,21,24,18,0
1694,21,23,20,0
1695,22,24,21,0
1696,24,26,23,0
1697,24,26,23,0
1698,22,24,21,0
1699,21,23,20,0
1700,21,23,20,0
1701,23,25,22,0
1702,25,27,24,0
1703,24,26,23,0
1704,22,24,21,0
1705,21,23,20,0
1706,22,24,21,0
1707,22,24,21,0
1708,22,24,21,0
1709,22,24,21,0
1710,23,25,22,0
1711,22,24,21,0
1712,22,24,21,0
1713,22,24,21,0
1714,22,24,21,0
1715,22,24,21,0
1716,22,24,21,0
1717,27,29,26,0
1718,21,23,18,0
1719,30,30,23,0
1720,23,20,11,0
1721,48,43,30,0
1722,45,39,25,0
1723,50,41,33,0
1743,84,80,70,0
1744,82,75,66,0
1745,48,41,32,0
1746,30,25,20,0
1747,32,26,21,0
1748,36,29,23,0
1749,34,26,21,0
1750,39,31,26,0
1751,27,18,14,0
1752,26,26,16,0
1753,22,22,14,0
1754,22,22,15,0
1755,26,25,20,0
1756,27,26,22,0
1757,25,24,20,0
1758,23,24,18,0
1759,22,23,18,0
1760,21,22,17,0
1761,19,19,17,0
1762,18,18,16,0
1763,18,18,16,0
1764,20,19,17,0
1765,21,20,18,0
1766,22,21,19,0
1767,21,20,18,0
1768,19,18,16,0
1769,20,19,17,0
1770,20,19,17,0
1771,20,19,17,0
1772,20,19,17,0
1773,20,19,17,0
1774,20,19,17,0
1775,18,17,13,0
1776,17,16,12,0
1777,17,16,12,0
1778,16,15,11,0
1779,15,14,10,0
1780,15,14,10,0
1781,16,15,11,0
1782,16,15,11,0
1783,16,15,11,0
1784,16,15,11,0
1785,15,14,10,0
1786,15,14,10,0
1787,14,15,9,0
1788,15,16,10,0
1789,16,17,11,0
1790,16,17,11,0
1791,17,18,12,0
1792,17,18,12,0
1793,15,15,13,0
1794,21,21,19,0
1795,23,23,21,0
1796,19,19,17,0
1797,22,22,20,0
1798,32,32,30,0
1799,21,23,20,0
1800,23,25,22,0
1801,24,26,23,0
1802,25,27,24,0
1803,24,26,23,0
1804,24,26,24,0
1805,28,32,34,0
1806,24,28,31,0
1807,22,26,28,0
1808,22,26,28,0
1809,24,28,30,0
1810,23,26,25,0
1811,22,25,18,0
1812,25,28,21,0
1813,27,30,23,0
1814,27,30,23,0
1815,25,28,21,0
1816,21,24,17,0
1817,20,23,16,0
1818,22,25,18,0
1819,23,26,19,0
1820,22,25,18,0
1821,20,23,16,0
1822,21,23,20,0
1823,22,24,21,0
1824,24,26,23,0
1825,24,26,23,0
1826,22,24,21,0
1827,21,23,20,0
1828,21,23,20,0
1829,23,25,22,0
1830,25,27,24,0
1831,24,26,23,0
1832,22,24,21,0
1833,21,23,20,0
1834,23,25,22,0
1835,23,25,22,0
1836,23,25,22,0
1837,24,26,23,0
1838,24,26,23,0
1839,22,24,21,0
1840,21,23,20,0
1841,21,23,20,0
1842,21,23,20,0
1843,21,23,20,0
1844,21,23,20,0
1845,15,17,14,0
1846,25,26,23,0
1847,21,21,15,0
1848,20,17,8,0
1849,33,28,17,0
1850,41,35,21,0
1851,46,37,28,0
1852,78,69,65,0
1871,82,78,67,0
1872,72,67,57,0
1873,71,64,54,0
1874,30,25,21,0
1875,29,24,20,0
1876,25,18,15,0
1877,25,15,13,0
1878,43,32,30,0
1879,26,15,13,0
1880,27,27,17,0
1881,22,22,13,0
1882,20,20,13,0
1883,25,24,19,0
1884,27,26,22,0
1885,26,26,21,0
1886,24,25,19,0
1887,23,24,19,0
1888,21,22,17,0
1889,19,19,17,0
1890,18,18,16,0
1891,18,18,16,0
1892,20,19,17,0
1893,21,20,18,0
1894,22,21,19,0
1895,21,20,18,0
1896,19,18,16,0
1897,20,19,17,0
1898,20,19,17,0
1899,20,19,17,0
1900,20,19,17,0
1901,20,19,17,0
1902,20,19,17,0
1903,18,17,13,0
1904,17,16,12,0
1905,17,16,12,0
1906,16,15,11,0
1907,15,14,10,0
1908,15,14,10,0
1909,14,13,9,0
1910,15,14,10,0
1911,15,14,10,0
1912,16,15,11,0
1913,17,16,12,0
1914,16,16,11,0
1915,14,15,9,0
1916,15,16,10,0
1917,16,17,11,0
1918,16,17,11,0
1919,17,18,12,0
1920,17,18,12,0
1921,25,25,23,0
1922,25,25,23,0
1923,26,26,24,0
1924,24,24,22,0
1925,20,20,18,0
1926,17,17,15,0
1927,21,21,21,0
1928,21,21,22,0
1929,24,25,27,0
1930,26,28,30,0
1931,26,30,33,0
1932,32,37,40,0
1933,33,38,41,0
1934,34,42,45,0
1935,49,57,60,0
1936,18,26,31,0
1937,29,38,43,0
1938,24,30,32,0
1939,25,27,24,0
1940,16,18,15,0
1941,22,24,21,0
1942,25,27,24,0
1943,26,28,25,0
1944,23,25,22,0
1945,23,25,22,0
1946,23,25,22,0
1947,22,24,21,0
1948,22,24,21,0
1949,22,24,21,0
1950,23,25,22,0
1951,21,23,20,0
1952,23,25,22,0
1953,27,29,26,0
1954,26,28,25,0
1955,21,23,20,0
1956,27,29,26,0
1957,24,26,23,0
1958,21,23,20,0
1959,19,21,18,0
1960,20,22,19,0
1961,23,25,22,0
1962,27,29,26,0
1963,23,25,22,0
1964,22,24,21,0
1965,22,24,21,0
1966,24,26,23,0
1967,24,26,23,0
1968,23,25,22,0
1969,23,25,22,0
1970,24,26,23,0
1971,24,26,23,0
1972,24,26,23,0
1973,28,31,23,0
1974,24,26,21,0
1975,25,24,24,0
1976,24,20,19,0
1977,24,18,12,0
1978,35,28,19,0
1979,42,34,21,0
1980,81,73,63,0
2001,69,66,57,0
2002,65,58,52,0
2003,49,41,38,0
2004,30,21,19,0
2005,26,16,15,0
2006,33,21,21,0
2007,41,29,29,0
2008,36,27,20,0
2009,33,26,19,0
2010,27,20,15,0
2011,32,27,24,0
2012,35,30,27,0
2013,26,23,20,0
2014,25,24,20,0
2015,24,23,19,0
2016,22,23,18,0
2017,19,21,16,0
2018,18,20,15,0
2019,19,19,16,0
2020,19,18,16,0
2021,19,18,16,0
2022,21,20,18,0
2023,21,20,18,0
2024,22,21,19,0
2025,18,17,15,0
2026,19,18,16,0
2027,21,20,18,0
2028,22,21,19,0
2029,21,20,18,0
2030,20,19,17,0
2031,19,18,14,0
2032,18,17,13,0
2033,18,17,13,0
2034,17,16,12,0
2035,16,15,11,0
2036,17,16,12,0
2037,18,17,13,0
2038,18,17,13,0
2039,17,16,12,0
2040,16,15,11,0
2041,16,15,11,0
2042,16,16,11,0
2043,16,17,11,0
2044,16,17,11,0
2045,16,17,11,0
2046,16,17,11,0
2047,16,17,11,0
2048,18,19,13,0
2049,18,18,16,0
2050,19,19,17,0
2051,22,22,20,0
2052,23,23,21,0
2053,23,23,21,0
2054,22,22,20,0
2055,16,16,16,0
2056,26,26,27,0
2057,12,13,15,0
2058,28,30,32,0
2059,15,19,22,0
2060,39,44,47,0
2061,29,36,39,0
2064,39,48,54,0
2065,21,32,37,0
2066,25,32,35,0
2067,23,25,23,0
2068,31,33,31,0
2069,28,30,28,0
2070,22,24,22,0
2071,31,33,31,0
2072,23,25,23,0
2073,22,24,22,0
2074,22,24,22,0
2075,23,25,23,0
2076,24,26,24,0
2077,24,26,24,0
2078,21,23,20,0
2079,22,24,21,0
2080,25,27,24,0
2081,28,30,27,0
2082,25,27,24,0
2083,20,22,19,0
2084,24,26,23,0
2085,22,24,21,0
2086,19,21,18,0
2087,19,21,18,0
2088,20,22,19,0
2089,22,24,21,0
2090,23,25,22,0
2091,21,23,20,0
2092,21,23,20,0
2093,22,24,21,0
2094,24,26,23,0
2095,23,25,22,0
2096,22,24,21,0
2097,22,24,21,0
2098,23,25,22,0
2099,23,25,22,0
2100,23,25,22,0
2101,20,23,14,0
2102,18,20,14,0
2103,22,21,21,0
2104,26,22,22,0
2105,30,24,19,0
2106,41,34,25,0
2107,45,37,24,0
2108,53,46,34,0
2120,96,80,69,0
2130,82,76,70,0
2131,57,50,47,0
2132,38,30,27,0
2133,32,22,21,0
2134,33,22,22,0
2135,34,23,23,0
2136,39,30,23,0
2137,35,27,21,0
2138,27,20,14,0
2139,30,25,21,0
2140,33,28,25,0
2141,27,24,20,0
2142,26,25,21,0
2143,24,24,19,0
2144,22,23,18,0
2145,20,22,17,0
2146,18,20,15,0
2147,19,19,16,0
2148,19,18,16,0
2149,19,18,16,0
2150,21,20,18,0
2151,21,20,18,0
2152,22,21,19,0
2153,18,17,15,0
2154,19,18,16,0
2155,22,21,19,0
2156,22,21,19,0
2157,21,20,18,0
2158,20,19,17,0
2159,19,18,14,0
2160,19,18,14,0
2161,18,17,13,0
2162,17,16,12,0
2163,17,16,12,0
2164,17,16,12,0
2165,19,18,14,0
2166,18,17,13,0
2167,18,17,13,0
2168,17,16,12,0
2169,16,15,11,0
2170,16,16,11,0
2171,16,17,11,0
2172,16,17,11,0
2173,16,17,11,0
2174,16,17,11,0
2175,16,17,11,0
2176,18,19,13,0
2177,21,21,19,0
2178,21,21,19,0
2179,21,21,19,0
2180,20,20,18,0
2181,19,19,17,0
2182,17,17,15,0
2183,27,27,27,0
2184,12,12,13,0
2185,21,21,23,0
2186,27,29,31,0
2187,22,26,29,0
2188,23,28,31,0
2192,52,62,69,0
2193,19,29,37,0
2194,30,36,41,0
2195,26,28,27,0
2196,24,26,25,0
2197,21,23,22,0
2198,22,24,23,0
2199,28,30,29,0
2200,23,25,24,0
2201,22,24,23,0
2202,23,25,24,0
2203,24,26,25,0
2204,25,27,26,0
2205,26,28,27,0
2206,20,22,19,0
2207,23,25,22,0
2208,27,29,26,0
2209,28,30,27,0
2210,24,26,23,0
2211,20,22,19,0
2212,20,22,19,0
2213,20,22,19,0
2214,20,22,19,0
2215,21,23,20,0
2216,21,23,20,0
2217,22,24,21,0
2218,22,24,21,0
2219,22,24,21,0
2220,21,23,20,0
2221,21,23,20,0
2222,21,23,20,0
2223,22,24,21,0
2224,22,24,21,0
2225,22,24,21,0
2226,21,23,20,0
2227,21,23,20,0
2228,20,22,19,0
2229,22,25,19,0
2230,22,23,19,0
2231,22,20,21,0
2232,24,20,21,0
2233,27,21,17,0
2234,32,25,17,0
2235,41,34,19,0
2236,72,65,53,0
2240,85,82,81,0
2248,92,75,64,0
2249,94,80,65,0
2259,59,54,50,0
2260,38,31,28,0
2261,30,21,20,0
2262,34,24,23,0
2263,33,23,22,0
2264,41,32,25,0
2265,38,29,24,0
2266,29,20,15,0
2267,29,21,19,0
2268,32,27,24,0
2269,28,24,21,0
2270,26,25,21,0
2271,25,24,20,0
2272,23,24,19,0
2273,20,22,17,0
2274,19,21,16,0
2275,19,19,16,0
2276,19,18,16,0
2277,19,18,16,0
2278,21,20,18,0
2279,21,20,18,0
2280,22,21,19,0
2281,19,18,16,0
2282,20,19,17,0
2283,22,21,19,0
2284,22,21,19,0
2285,21,20,18,0
2286,19,18,16,0
2287,20,19,15,0
2288,19,18,14,0
2289,19,18,14,0
2290,19,18,14,0
2291,18,17,13,0
2292,18,17,13,0
2293,19,18,14,0
2294,19,18,14,0
2295,19,18,14,0
2296,17,16,12,0
2297,17,16,12,0
2298,17,17,12,0
2299,17,18,12,0
2300,17,18,12,0
2301,17,18,12,0
2302,17,18,12,0
2303,17,18,12,0
2304,18,19,13,0
2305,17,17,15,0
2306,16,16,14,0
2307,18,18,16,0
2308,21,21,19,0
2309,24,24,22,0
2310,26,26,24,0
2311,21,21,21,0
2312,23,23,24,0
2313,21,22,24,0
2314,22,24,27,0
2315,23,27,30,0
2316,72,77,80,0
2322,48,55,62,0
2323,39,40,42,0
2324,29,30,33,0
2325,26,27,29,0
2326,26,27,30,0
2327,25,26,29,0
2328,26,27,30,0
2329,24,25,28,0
2330,25,26,28,0
2331,25,26,28,0
2332,26,27,30,0
2333,26,27,30,0
2334,22,24,21,0
2335,25,27,24,0
2336,27,29,26,0
2337,26,28,25,0
2338,24,26,23,0
2339,23,25,22,0
2340,20,22,19,0
2341,21,23,20,0
2342,22,24,21,0
2343,22,24,21,0
2344,21,23,20,0
2345,21,23,20,0
2346,24,26,23,0
2347,24,26,23,0
2348,22,24,21,0
2349,20,22,19,0
2350,18,20,17,0
2351,21,23,20,0
2352,24,26,23,0
2353,23,25,22,0
2354,22,24,21,0
2355,20,22,19,0
2356,20,22,19,0
2357,23,26,19,0
2358,23,24,21,0
2359,21,20,22,0
2360,23,19,20,0
2361,26,20,18,0
2362,25,18,11,0
2363,48,41,25,0
2364,63,57,42,0
2375,97,78,71,0
2376,93,76,66,0
2377,93,77,63,0
2378,86,72,55,0
2379,96,83,64,0
2387,68,63,59,0
2388,48,43,39,0
2389,31,24,21,0
2390,35,27,25,0
2391,36,27,26,0
2392,40,29,23,0
2393,40,30,26,0
2394,31,22,17,0
2395,30,22,20,0
2396,34,26,24,0
2397,30,24,21,0
2398,27,26,22,0
2399,26,25,21,0
2400,24,25,20,0
2401,21,23,18,0
2402,20,22,17,0
2403,19,20,16,0
2404,19,18,16,0
2405,19,18,16,0
2406,21,20,18,0
2407,21,20,18,0
2408,22,21,19,0
2409,19,18,16,0
2410,20,19,17,0
2411,22,21,19,0
2412,22,21,19,0
2413,20,19,17,0
2414,19,18,16,0
2415,21,20,16,0
2416,21,20,16,0
2417,20,19,15,0
2418,20,19,15,0
2419,20,19,15,0
2420,20,19,15,0
2421,20,19,15,0
2422,20,19,15,0
2423,19,18,14,0
2424,18,17,13,0
2425,18,17,13,0
2426,18,17,13,0
2427,18,19,13,0
2428,18,19,13,0
2429,18,19,13,0
2430,18,19,13,0
2431,18,19,13,0
2432,18,19,13,0
2433,27,27,25,0
2434,25,25,23,0
2435,21,21,19,0
2436,19,19,17,0
2437,19,19,17,0
2438,20,20,18,0
2439,18,18,18,0
2440,25,25,26,0
2441,25,26,28,0
2442,23,25,27,0
2443,24,28,31,0
2450,69,77,85,0
2451,49,50,55,0
2452,28,29,34,0
2453,24,25,30,0
2454,40,41,45,0
2455,38,39,43,0
2456,28,29,33,0
2457,27,28,33,0
2458,26,27,32,0
2459,26,27,32,0
2460,25,26,31,0
2461,25,26,31,0
2462,25,27,24,0
2463,27,29,26,0
2464,26,28,25,0
2465,23,25,22,0
2466,23,25,22,0
2467,26,28,25,0
2468,23,25,22,0
2469,25,27,24,0
2470,25,27,24,0
2471,23,25,22,0
2472,21,23,20,0
2473,20,22,19,0
2474,22,24,21,0
2475,24,26,23,0
2476,25,27,24,0
2477,24,26,23,0
2478,22,24,21,0
2479,24,26,23,0
2480,27,29,26,0
2481,25,27,24,0
2482,23,25,22,0
2483,21,23,20,0
2484,21,23,20,0
2485,17,20,15,0
2486,20,21,19,0
2487,19,17,21,0
2488,24,19,23,0
2489,30,23,22,0
2490,26,18,12,0
2491,47,40,22,0
2492,49,43,28,0
2501,90,76,73,0
2504,86,68,58,0
2505,90,74,60,0
2506,89,73,57,0
2507,94,80,61,0
2516,86,81,77,0
2517,47,42,39,0
2518,35,28,26,0
2519,30,22,20,0
2520,36,25,19,0
2521,41,30,26,0
2522,34,24,20,0
2523,33,23,22,0
2524,35,26,24,0
2525,30,24,22,0
2526,28,27,23,0
2527,26,26,21,0
2528,24,25,20,0
2529,22,24,19,0
2530,20,22,17,0
2531,19,20,16,0
2532,19,18,16,0
2533,19,18,16,0
2534,21,20,18,0
2535,21,20,18,0
2536,22,21,19,0
2537,20,19,17,0
2538,20,19,17,0
2539,22,21,19,0
2540,22,21,19,0
2541,20,19,17,0
2542,18,17,15,0
2543,21,20,16,0
2544,21,20,16,0
2545,21,20,16,0
2546,21,20,16,0
2547,21,20,16,0
2548,21,20,16,0
2549,21,20,16,0
2550,20,19,15,0
2551,20,19,15,0
2552,19,18,14,0
2553,18,17,13,0
2554,18,18,13,0
2555,18,19,13,0
2556,18,19,13,0
2557,18,19,13,0
2558,18,19,13,0
2559,18,19,13,0
2560,18,19,13,0
2561,24,25,23,0
2562,23,23,21,0
2563,20,21,18,0
2564,21,21,19,0
2565,23,23,21,0
2566,25,25,23,0
2567,20,20,20,0
2568,21,21,22,0
2569,24,25,27,0
2570,16,18,21,0
2571,78,81,85,0
2580,27,29,34,0
2581,37,39,43,0
2584,37,38,44,0
2585,28,29,36,0
2586,27,28,35,0
2587,26,27,34,0
2588,24,25,31,0
2589,23,25,29,0
2590,27,28,27,0
2591,29,30,27,0
2592,25,27,24,0
2593,21,23,19,0
2594,23,26,22,0
2595,28,31,27,0
2596,26,28,25,0
2597,27,30,27,0
2598,28,30,27,0
2599,25,27,24,0
2600,22,24,21,0
2601,19,21,18,0
2602,19,20,17,0
2603,22,24,21,0
2604,26,28,25,0
2605,28,30,27,0
2606,28,30,27,0
2607,28,30,27,0
2608,27,30,27,0
2609,26,28,25,0
2610,24,27,24,0
2611,23,25,22,0
2612,21,23,20,0
2613,18,20,15,0
2614,21,22,20,0
2615,19,18,21,0
2616,23,19,22,0
2617,29,23,22,0
2618,22,16,11,0
2619,33,26,10,0
2620,55,49,36,0
2621,68,62,51,0
2633,87,71,57,0
2634,81,64,49,0
2635,96,79,61,0
2642,82,80,72,0
2643,74,71,66,0
2644,86,82,77,0
2645,48,42,39,0
2646,34,26,23,0
2647,28,19,17,0
2648,33,21,15,0
2649,42,32,27,0
2650,38,27,24,0
2651,35,25,23,0
2652,36,26,25,0
2653,32,25,23,0
2654,28,27,23,0
2655,26,26,21,0
2656,25,26,21,0
2657,22,24,19,0
2658,21,23,18,0
2659,19,20,17,0
2660,19,18,16,0
2661,19,18,16,0
2662,20,20,18,0
2663,21,20,18,0
2664,21,20,18,0
2665,20,19,17,0
2666,20,19,17,0
2667,21,20,18,0
2668,21,20,18,0
2669,20,19,17,0
2670,18,17,15,0
2671,21,20,16,0
2672,21,20,16,0
2673,21,20,16,0
2674,21,20,16,0
2675,21,21,17,0
2676,21,21,17,0
2677,21,20,16,0
2678,21,20,16,0
2679,20,19,15,0
2680,19,18,15,0
2681,19,18,15,0
2682,19,18,14,0
2683,18,19,14,0
2684,18,19,13,0
2685,18,19,13,0
2686,18,19,13,0
2687,18,19,13,0
2688,18,19,13,0
2689,21,23,20,0
2690,21,23,20,0
2691,21,23,20,0
2692,21,23,20,0
2693,21,23,20,0
2694,21,23,20,0
2695,21,23,20,0
2696,26,28,26,0
2697,26,28,29,0
2698,23,24,28,0
2707,51,57,75,0
2708,18,29,33,0
2712,71,72,89,0
2713,23,25,48,0
2714,17,23,51,0
2715,19,28,51,0
2716,25,32,45,0
2717,24,29,30,0
2718,33,22,37,0
2719,37,29,36,0
2720,30,28,25,0
2721,25,28,20,0
2722,25,31,23,0
2723,20,29,21,0
2724,22,26,24,0
2725,23,27,26,0
2726,25,27,26,0
2727,25,27,26,0
2728,26,26,26,0
2729,26,25,24,0
2730,26,25,21,0
2731,22,23,18,0
2732,20,23,17,0
2733,20,27,20,0
2734,22,32,24,0
2735,20,28,22,0
2736,19,25,21,0
2737,22,27,23,0
2738,23,28,24,0
2739,23,25,22,0
2740,20,22,19,0
2741,19,19,17,0
2742,19,19,17,0
2743,20,21,17,0
2744,21,22,17,0
2745,22,23,18,0
2746,22,23,17,0
2747,21,22,17,0
2748,51,51,46,0
2749,60,56,52,0
2760,93,83,69,0
2761,93,76,64,0
2762,99,73,64,0
2763,103,73,65,0
2764,99,72,62,0
2773,67,56,47,0
2774,54,37,31,0
2775,43,23,17,0
2776,30,21,14,0
2777,42,33,26,0
2778,43,34,28,0
2779,35,26,21,0
2780,33,24,19,0
2781,33,24,21,0
2782,27,22,19,0
2783,24,20,18,0
2784,26,25,23,0
2785,19,20,19,0
2786,18,20,19,0
2787,18,19,18,0
2788,18,18,16,0
2789,18,18,16,0
2790,19,19,17,0
2791,18,18,16,0
2792,17,17,15,0
2793,17,16,14,0
2794,18,17,15,0
2795,18,17,15,0
2796,19,18,16,0
2797,20,19,17,0
2798,20,19,17,0
2799,19,19,17,0
2800,19,19,17,0
2801,19,19,17,0
2802,19,19,17,0
2803,19,19,17,0
2804,19,19,17,0
2805,19,19,17,0
2806,19,19,17,0
2807,19,19,17,0
2808,20,20,18,0
2809,20,20,18,0
2810,19,19,17,0
2811,18,18,16,0
2812,18,18,16,0
2813,17,17,15,0
2814,16,16,14,0
2815,16,16,14,0
2816,16,16,14,0
2817,21,23,20,0
2818,21,23,20,0
2819,21,23,20,0
2820,22,24,21,0
2821,22,24,21,0
2822,22,24,21,0
2823,19,19,17,0
2824,22,22,22,0
2825,37,37,39,0
2826,28,28,31,0
2827,68,67,72,0
2828,42,41,48,0
2829,55,55,65,0
2835,13,20,37,0
2836,45,54,60,0
2841,26,32,56,0
2842,23,33,60,0
2843,23,34,56,0
2844,13,20,33,0
2845,38,42,43,0
2846,35,27,41,0
2847,33,28,36,0
2848,28,28,27,0
2849,21,25,18,0
2850,19,24,17,0
2851,20,26,22,0
2852,21,25,25,0
2853,21,25,25,0
2854,22,24,23,0
2855,22,24,23,0
2856,22,23,21,0
2857,23,22,20,0
2858,22,21,19,0
2859,22,22,20,0
2860,22,25,21,0
2861,23,29,24,0
2862,23,33,27,0
2863,20,29,24,0
2864,20,26,22,0
2865,23,29,25,0
2866,24,29,25,0
2867,22,26,23,0
2868,19,22,18,0
2869,19,19,17,0
2870,19,19,17,0
2871,20,21,17,0
2872,21,22,17,0
2873,22,23,18,0
2874,22,23,17,0
2875,30,31,26,0
2876,39,39,34,0
2877,65,60,56,0
2888,90,78,64,0
2889,86,70,57,0
2890,91,69,58,0
2891,98,72,63,0
2892,101,75,68,0
2893,98,76,67,0
2900,88,84,73,0
2902,79,65,59,0
2903,68,53,47,0
2904,28,19,12,0
2905,34,25,18,0
2906,46,37,32,0
2907,55,45,42,0
2908,28,18,16,0
2909,28,18,16,0
2910,31,23,21,0
2911,27,22,20,0
2912,29,27,25,0
2913,21,21,20,0
2914,20,22,21,0
2915,20,21,20,0
2916,19,19,17,0
2917,20,20,18,0
2918,20,20,18,0
2919,19,19,17,0
2920,19,19,17,0
2921,18,17,15,0
2922,19,18,16,0
2923,20,19,17,0
2924,20,19,17,0
2925,21,20,18,0
2926,21,20,18,0
2927,20,20,18,0
2928,20,20,18,0
2929,20,20,18,0
2930,20,20,18,0
2931,20,20,18,0
2932,20,20,18,0
2933,19,19,17,0
2934,19,19,17,0
2935,20,20,18,0
2936,20,20,18,0
2937,20,20,18,0
2938,20,20,18,0
2939,19,19,17,0
2940,18,18,16,0
2941,17,17,15,0
2942,17,17,15,0
2943,16,16,14,0
2944,17,17,15,0
2945,21,23,20,0
2946,21,23,20,0
2947,22,24,21,0
2948,22,24,21,0
2949,23,25,22,0
2950,23,25,22,0
2951,25,24,25,0
2952,25,24,25,0
2953,29,29,29,0
2954,41,40,41,0
2955,50,50,51,0
2956,37,37,38,0
2957,46,44,49,0
2960,68,66,73,0
2961,58,56,65,0
2962,36,40,54,0
2963,34,44,60,0
2970,44,59,86,0
2971,11,22,47,0
2972,66,73,84,0
2974,67,63,79,0
2975,34,32,41,0
2976,21,21,23,0
2977,26,28,23,0
2978,23,26,22,0
2979,24,27,27,0
2980,21,24,29,0
2981,19,23,27,0
2982,20,21,23,0
2983,19,21,19,0
2984,20,21,18,0
2985,23,22,21,0
2986,27,25,26,0
2987,25,25,25,0
2988,23,26,25,0
2989,21,27,25,0
2990,19,28,25,0
2991,18,27,24,0
2992,19,28,25,0
2993,22,30,28,0
2994,24,30,28,0
2995,22,26,25,0
2996,17,22,20,0
2997,19,19,17,0
2998,19,19,17,0
2999,20,21,17,0
3000,21,22,17,0
3001,22,23,18,0
3002,22,23,17,0
3003,25,26,21,0
